PropertyID,PropertyCode,PropertyType,PropertyCategory,BuilderID,City,State,Country,Area,BuiltUpAreaSqFt,Bedrooms,Bathrooms,ParkingSlots,Facing,BasePrice,PricePerSqFt,TotalPropertyValue,LaunchDate,PossessionDate,ListingDate,AvailabilityStatus,FurnishingStatus,PropertyAgeYears,AgentID,OwnerID,Amenities,PropertyRating,PropertyStatus
1939,PRJ-APT-1939,Plot,Residential,7,Delhi,Delhi,India,Delhi Area,1133,2,1,2,North,4671359,4123,4671359,2021-11-10,2025-12-03,2023-05-11,Yes,Fully,8,5,613,"Pool,Gym,Lift",3.5,Available
1940,PRJ-APT-1940,Apartment,Residential,15,Delhi,Delhi,India,Delhi Area,706,4,3,1,South,6678054,9459,6678054,2019-09-03,2024-09-04,2023-12-28,No,Unfurnished,7,68,198,"Pool,Gym,Lift",4.4,Available
1941,PRJ-APT-1941,Apartment,Residential,2,Bangalore,Karnataka,India,Bangalore Area,2080,2,4,2,East,13045760,6272,13045760,2021-03-05,2025-01-19,2022-09-01,Yes,Unfurnished,8,54,310,"Pool,Gym,Lift",3.4,Sold
1942,PRJ-APT-1942,Villa,Residential,19,Hyderabad,Telangana,India,Hyderabad Area,1546,2,3,2,East,10157220,6570,10157220,2021-07-19,2022-06-17,2024-05-05,Yes,Fully,6,1,130,"Pool,Gym,Lift",4,Sold
1943,PRJ-APT-1943,Plot,Residential,17,Mumbai,Maharashtra,India,Mumbai Area,641,1,4,0,North,3138977,4897,3138977,2021-03-10,2024-04-09,2022-12-09,Yes,Semi,4,24,156,"Pool,Gym,Lift",4.7,Under Construction
1944,PRJ-APT-1944,Plot,Residential,13,Bangalore,Karnataka,India,Bangalore Area,1859,4,1,2,West,18820516,10124,18820516,2019-07-08,2022-09-21,2024-06-15,Yes,Semi,0,74,359,"Pool,Gym,Lift",3.7,Sold
1945,PRJ-APT-1945,Plot,Residential,15,Mumbai,Maharashtra,India,Mumbai Area,2288,4,3,0,South,19294704,8433,19294704,2021-02-10,2023-04-24,2025-05-20,No,Semi,2,89,352,"Pool,Gym,Lift",3.1,Available
1946,PRJ-APT-1946,Plot,Residential,9,Pune,Maharashtra,India,Pune Area,957,5,1,1,South,3853839,4027,3853839,2020-08-10,2023-03-02,2023-11-23,No,Unfurnished,2,18,43,"Pool,Gym,Lift",4.8,Sold
1947,PRJ-APT-1947,Apartment,Residential,9,Mumbai,Maharashtra,India,Mumbai Area,819,3,2,2,West,5950035,7265,5950035,2020-10-17,2023-09-16,2021-05-23,Yes,Fully,3,33,63,"Pool,Gym,Lift",3.6,Leased
1948,PRJ-APT-1948,Apartment,Residential,7,Hyderabad,Telangana,India,Hyderabad Area,1635,2,3,0,South,15274170,9342,15274170,2022-06-19,2023-07-13,2021-08-21,Yes,Semi,3,9,913,"Pool,Gym,Lift",3.5,Available
1949,PRJ-APT-1949,Apartment,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,2364,1,3,2,South,10857852,4593,10857852,2021-09-18,2025-08-08,2022-09-26,No,Fully,7,93,801,"Pool,Gym,Lift",4.6,Available
1950,PRJ-APT-1950,Apartment,Residential,13,Bangalore,Karnataka,India,Bangalore Area,1119,1,4,2,South,10801707,9653,10801707,2022-12-13,2023-06-24,2021-06-23,No,Unfurnished,6,21,325,"Pool,Gym,Lift",3.7,Leased
1951,PRJ-APT-1951,Villa,Residential,14,Chennai,Tamil Nadu,India,Chennai Area,615,4,2,1,South,4343745,7063,4343745,2019-01-15,2024-11-29,2023-05-02,Yes,Unfurnished,4,46,771,"Pool,Gym,Lift",4.6,Sold
1952,PRJ-APT-1952,Villa,Residential,16,Ahmedabad,Gujarat,India,Ahmedabad Area,1941,2,4,1,East,16865349,8689,16865349,2021-04-08,2022-10-17,2021-01-10,Yes,Semi,2,14,677,"Pool,Gym,Lift",4.4,Under Construction
1953,PRJ-APT-1953,Villa,Residential,7,Delhi,Delhi,India,Delhi Area,2343,1,2,2,South,27389670,11690,27389670,2022-12-31,2024-05-04,2023-05-06,Yes,Unfurnished,7,8,651,"Pool,Gym,Lift",4.2,Under Construction
1954,PRJ-APT-1954,Plot,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,1479,2,3,1,South,6228069,4211,6228069,2021-10-15,2023-01-02,2025-10-13,No,Unfurnished,5,73,218,"Pool,Gym,Lift",4.8,Sold
1955,PRJ-APT-1955,Villa,Residential,7,Chennai,Tamil Nadu,India,Chennai Area,1878,3,2,2,South,7619046,4057,7619046,2019-08-22,2023-01-18,2024-07-27,No,Fully,4,25,708,"Pool,Gym,Lift",5,Under Construction
1956,PRJ-APT-1956,Villa,Residential,9,Pune,Maharashtra,India,Pune Area,2101,2,2,1,East,22776941,10841,22776941,2020-04-16,2025-09-03,2022-05-23,No,Fully,10,32,581,"Pool,Gym,Lift",4.7,Available
1957,PRJ-APT-1957,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1064,3,1,2,North,11234776,10559,11234776,2021-06-08,2022-07-01,2023-12-12,Yes,Fully,8,12,441,"Pool,Gym,Lift",4.5,Sold
1958,PRJ-APT-1958,Apartment,Residential,1,Pune,Maharashtra,India,Pune Area,1821,1,2,1,South,20990667,11527,20990667,2021-04-01,2025-11-30,2021-09-07,No,Unfurnished,8,1,578,"Pool,Gym,Lift",3.4,Available
1959,PRJ-APT-1959,Apartment,Residential,16,Mumbai,Maharashtra,India,Mumbai Area,2240,3,3,2,South,21864640,9761,21864640,2020-03-06,2024-05-02,2025-01-31,Yes,Semi,7,26,558,"Pool,Gym,Lift",3.4,Sold
1960,PRJ-APT-1960,Apartment,Residential,12,Bangalore,Karnataka,India,Bangalore Area,2491,4,4,1,South,24180137,9707,24180137,2019-04-21,2023-05-17,2023-02-03,No,Fully,3,98,848,"Pool,Gym,Lift",4.8,Available
1961,PRJ-APT-1961,Apartment,Residential,2,Pune,Maharashtra,India,Pune Area,2296,5,4,1,East,19320840,8415,19320840,2020-11-17,2025-11-13,2025-11-17,Yes,Fully,8,2,410,"Pool,Gym,Lift",4.7,Available
1962,PRJ-APT-1962,Villa,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,1236,5,1,1,West,8063664,6524,8063664,2021-05-27,2025-09-20,2023-03-12,Yes,Semi,8,26,627,"Pool,Gym,Lift",4.3,Leased
1963,PRJ-APT-1963,Apartment,Residential,4,Pune,Maharashtra,India,Pune Area,1257,2,4,1,South,8091309,6437,8091309,2019-07-26,2025-04-13,2025-06-16,No,Unfurnished,6,25,369,"Pool,Gym,Lift",3.5,Leased
1964,PRJ-APT-1964,Apartment,Residential,3,Delhi,Delhi,India,Delhi Area,2273,4,4,1,East,14792684,6508,14792684,2021-06-02,2024-11-06,2022-09-14,Yes,Fully,4,14,418,"Pool,Gym,Lift",4.4,Under Construction
1965,PRJ-APT-1965,Plot,Residential,12,Bangalore,Karnataka,India,Bangalore Area,2141,2,3,2,South,22668908,10588,22668908,2020-05-10,2025-10-23,2023-06-30,No,Semi,1,32,134,"Pool,Gym,Lift",3.6,Available
1966,PRJ-APT-1966,Apartment,Residential,3,Delhi,Delhi,India,Delhi Area,2141,4,1,2,West,11621348,5428,11621348,2022-02-19,2022-01-12,2023-05-11,No,Semi,10,72,774,"Pool,Gym,Lift",3,Available
1967,PRJ-APT-1967,Plot,Residential,9,Delhi,Delhi,India,Delhi Area,1387,2,1,0,South,9420504,6792,9420504,2021-09-22,2025-11-19,2025-08-11,No,Semi,4,64,412,"Pool,Gym,Lift",4,Available
1968,PRJ-APT-1968,Apartment,Residential,13,Delhi,Delhi,India,Delhi Area,1550,2,2,2,North,17803300,11486,17803300,2020-05-20,2025-04-05,2025-05-10,No,Unfurnished,6,40,222,"Pool,Gym,Lift",3.8,Available
1969,PRJ-APT-1969,Apartment,Residential,4,Hyderabad,Telangana,India,Hyderabad Area,2039,2,2,1,West,17294798,8482,17294798,2020-09-30,2022-05-09,2023-02-02,Yes,Unfurnished,5,1,843,"Pool,Gym,Lift",3.7,Available
1970,PRJ-APT-1970,Plot,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,601,3,4,2,West,5241321,8721,5241321,2020-12-17,2022-11-02,2025-04-10,Yes,Fully,4,11,648,"Pool,Gym,Lift",4.6,Available
1971,PRJ-APT-1971,Apartment,Residential,15,Chennai,Tamil Nadu,India,Chennai Area,2233,2,3,1,East,24953775,11175,24953775,2020-10-20,2023-08-26,2025-07-12,Yes,Semi,3,40,225,"Pool,Gym,Lift",4.1,Available
1972,PRJ-APT-1972,Plot,Residential,6,Hyderabad,Telangana,India,Hyderabad Area,2147,5,2,1,West,10558946,4918,10558946,2022-08-26,2025-05-19,2022-05-24,Yes,Semi,2,45,534,"Pool,Gym,Lift",3.5,Sold
1973,PRJ-APT-1973,Plot,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,660,2,1,1,East,5605380,8493,5605380,2020-03-01,2025-02-21,2023-12-20,Yes,Unfurnished,2,68,610,"Pool,Gym,Lift",4.8,Sold
1974,PRJ-APT-1974,Plot,Residential,12,Delhi,Delhi,India,Delhi Area,1907,3,3,2,North,7776746,4078,7776746,2019-03-08,2023-10-13,2025-06-21,No,Semi,8,70,890,"Pool,Gym,Lift",3.2,Sold
1975,PRJ-APT-1975,Villa,Residential,5,Chennai,Tamil Nadu,India,Chennai Area,1377,2,1,1,North,14922549,10837,14922549,2021-06-17,2024-09-28,2025-09-29,Yes,Unfurnished,0,21,74,"Pool,Gym,Lift",4.6,Under Construction
1976,PRJ-APT-1976,Apartment,Residential,1,Chennai,Tamil Nadu,India,Chennai Area,1565,3,3,1,West,8073835,5159,8073835,2022-05-08,2025-06-22,2021-09-24,No,Semi,2,67,259,"Pool,Gym,Lift",4.2,Available
1977,PRJ-APT-1977,Apartment,Residential,18,Ahmedabad,Gujarat,India,Ahmedabad Area,871,5,4,0,East,7180524,8244,7180524,2020-08-17,2022-01-22,2024-05-09,No,Fully,7,73,8,"Pool,Gym,Lift",5,Under Construction
1978,PRJ-APT-1978,Apartment,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,1931,1,3,0,East,13659894,7074,13659894,2022-01-09,2022-05-18,2023-08-18,Yes,Semi,8,21,790,"Pool,Gym,Lift",4.7,Sold
1979,PRJ-APT-1979,Plot,Residential,16,Hyderabad,Telangana,India,Hyderabad Area,1649,5,1,2,East,8038875,4875,8038875,2022-03-20,2025-09-04,2021-01-19,No,Semi,1,96,47,"Pool,Gym,Lift",3.7,Sold
1980,PRJ-APT-1980,Apartment,Residential,1,Hyderabad,Telangana,India,Hyderabad Area,1593,5,2,2,West,13436955,8435,13436955,2020-07-06,2022-04-27,2023-02-22,No,Fully,7,53,267,"Pool,Gym,Lift",3.8,Under Construction
1981,PRJ-APT-1981,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1051,5,2,0,North,12357658,11758,12357658,2020-04-17,2023-08-12,2022-10-01,Yes,Fully,7,91,870,"Pool,Gym,Lift",4.2,Leased
1982,PRJ-APT-1982,Apartment,Residential,3,Chennai,Tamil Nadu,India,Chennai Area,1419,5,4,2,North,13974312,9848,13974312,2021-08-25,2022-12-02,2024-05-07,Yes,Unfurnished,3,33,575,"Pool,Gym,Lift",4.2,Available
1983,PRJ-APT-1983,Apartment,Residential,12,Mumbai,Maharashtra,India,Mumbai Area,661,4,4,1,North,7154664,10824,7154664,2021-07-27,2022-09-12,2025-04-09,Yes,Semi,5,47,624,"Pool,Gym,Lift",3.1,Sold
1984,PRJ-APT-1984,Plot,Residential,17,Chennai,Tamil Nadu,India,Chennai Area,1014,5,2,0,North,5162274,5091,5162274,2020-11-09,2022-05-12,2022-04-23,Yes,Fully,3,93,708,"Pool,Gym,Lift",4.9,Sold
1985,PRJ-APT-1985,Plot,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,1888,3,3,0,South,17764192,9409,17764192,2020-09-07,2025-01-17,2022-08-13,No,Unfurnished,9,32,540,"Pool,Gym,Lift",3.6,Sold
1986,PRJ-APT-1986,Apartment,Residential,16,Mumbai,Maharashtra,India,Mumbai Area,1832,1,1,0,East,13005368,7099,13005368,2020-03-27,2023-02-15,2022-02-15,Yes,Unfurnished,7,3,181,"Pool,Gym,Lift",4.7,Under Construction
1987,PRJ-APT-1987,Apartment,Residential,1,Ahmedabad,Gujarat,India,Ahmedabad Area,1109,5,1,1,East,9317818,8402,9317818,2020-03-20,2023-01-30,2023-04-12,Yes,Fully,4,36,738,"Pool,Gym,Lift",4.1,Leased
1988,PRJ-APT-1988,Plot,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1305,4,1,0,North,14033970,10754,14033970,2022-01-07,2025-03-03,2021-10-06,Yes,Semi,6,35,798,"Pool,Gym,Lift",4.1,Under Construction
1989,PRJ-APT-1989,Plot,Residential,10,Ahmedabad,Gujarat,India,Ahmedabad Area,2024,4,1,0,West,8680936,4289,8680936,2019-11-04,2022-04-05,2023-01-16,No,Semi,1,40,35,"Pool,Gym,Lift",3.3,Under Construction
1990,PRJ-APT-1990,Plot,Residential,10,Pune,Maharashtra,India,Pune Area,2319,1,1,2,East,17840067,7693,17840067,2021-04-18,2024-07-14,2022-11-07,No,Unfurnished,8,51,44,"Pool,Gym,Lift",4.1,Under Construction
1991,PRJ-APT-1991,Villa,Residential,15,Hyderabad,Telangana,India,Hyderabad Area,1012,1,3,0,North,11820160,11680,11820160,2021-02-08,2024-05-15,2025-05-23,Yes,Unfurnished,3,83,925,"Pool,Gym,Lift",4.7,Available
1992,PRJ-APT-1992,Villa,Residential,19,Hyderabad,Telangana,India,Hyderabad Area,1757,5,2,2,East,18453771,10503,18453771,2021-08-19,2025-03-28,2021-01-26,No,Unfurnished,4,27,43,"Pool,Gym,Lift",5,Leased
1993,PRJ-APT-1993,Villa,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,2452,5,3,0,East,21584956,8803,21584956,2019-02-22,2022-10-18,2024-03-11,Yes,Fully,6,19,894,"Pool,Gym,Lift",4.1,Under Construction
1994,PRJ-APT-1994,Villa,Residential,6,Bangalore,Karnataka,India,Bangalore Area,993,3,1,0,East,8194236,8252,8194236,2022-08-08,2024-02-16,2022-06-09,No,Fully,8,35,31,"Pool,Gym,Lift",4.9,Available
1995,PRJ-APT-1995,Plot,Residential,9,Pune,Maharashtra,India,Pune Area,2489,5,1,2,East,29763462,11958,29763462,2021-12-14,2022-01-18,2023-11-09,Yes,Fully,5,88,771,"Pool,Gym,Lift",3.8,Under Construction
1996,PRJ-APT-1996,Plot,Residential,14,Mumbai,Maharashtra,India,Mumbai Area,956,2,1,0,East,8233072,8612,8233072,2021-12-30,2022-07-04,2025-09-25,No,Fully,6,90,978,"Pool,Gym,Lift",3.8,Leased
1997,PRJ-APT-1997,Plot,Residential,12,Delhi,Delhi,India,Delhi Area,1354,5,1,0,North,10153646,7499,10153646,2022-10-28,2024-08-22,2025-09-21,No,Semi,1,85,1,"Pool,Gym,Lift",4.9,Leased
1998,PRJ-APT-1998,Apartment,Residential,17,Bangalore,Karnataka,India,Bangalore Area,2112,5,2,0,North,21677568,10264,21677568,2022-05-10,2022-11-08,2023-06-24,No,Unfurnished,7,59,325,"Pool,Gym,Lift",3.7,Under Construction
1999,PRJ-APT-1999,Plot,Residential,16,Delhi,Delhi,India,Delhi Area,1075,4,2,0,North,6419900,5972,6419900,2022-03-23,2025-10-24,2025-08-09,Yes,Unfurnished,7,63,781,"Pool,Gym,Lift",4.3,Under Construction
2000,PRJ-APT-2000,Villa,Residential,2,Hyderabad,Telangana,India,Hyderabad Area,1317,1,3,0,South,10525464,7992,10525464,2021-02-11,2024-07-19,2021-11-08,Yes,Semi,7,87,3,"Pool,Gym,Lift",4.4,Under Construction
2001,PRJ-APT-2001,Apartment,Residential,20,Pune,Maharashtra,India,Pune Area,2026,5,1,1,South,18033426,8901,18033426,2022-02-02,2022-03-22,2025-09-22,No,Fully,3,86,875,"Pool,Gym,Lift",4.4,Sold
2002,PRJ-APT-2002,Plot,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,2226,1,2,2,North,17645502,7927,17645502,2022-03-03,2022-07-04,2024-08-28,Yes,Unfurnished,0,9,659,"Pool,Gym,Lift",3.6,Under Construction
2003,PRJ-APT-2003,Plot,Residential,4,Chennai,Tamil Nadu,India,Chennai Area,1904,3,1,1,West,12947200,6800,12947200,2022-05-21,2022-05-02,2025-02-27,No,Unfurnished,2,41,199,"Pool,Gym,Lift",4,Available
2004,PRJ-APT-2004,Apartment,Residential,3,Mumbai,Maharashtra,India,Mumbai Area,2312,1,3,0,West,13411912,5801,13411912,2019-07-27,2023-04-03,2023-03-17,No,Fully,2,28,607,"Pool,Gym,Lift",4,Available
2005,PRJ-APT-2005,Villa,Residential,8,Chennai,Tamil Nadu,India,Chennai Area,1973,1,4,0,South,17711621,8977,17711621,2019-09-12,2022-04-30,2024-07-26,No,Unfurnished,0,12,272,"Pool,Gym,Lift",4.8,Available
2006,PRJ-APT-2006,Apartment,Residential,8,Ahmedabad,Gujarat,India,Ahmedabad Area,749,1,3,2,East,6308078,8422,6308078,2022-05-19,2025-10-01,2021-04-10,Yes,Fully,2,60,82,"Pool,Gym,Lift",4.5,Available
2007,PRJ-APT-2007,Villa,Residential,3,Hyderabad,Telangana,India,Hyderabad Area,1610,5,1,1,North,16536310,10271,16536310,2019-07-31,2023-05-17,2021-12-27,Yes,Unfurnished,2,63,364,"Pool,Gym,Lift",3.9,Under Construction
2008,PRJ-APT-2008,Apartment,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,1979,4,4,1,South,15216531,7689,15216531,2021-05-17,2025-02-19,2021-02-21,Yes,Semi,2,99,189,"Pool,Gym,Lift",4.8,Available
2009,PRJ-APT-2009,Plot,Residential,13,Pune,Maharashtra,India,Pune Area,1710,4,4,2,East,13818510,8081,13818510,2019-11-05,2023-09-13,2023-04-14,Yes,Unfurnished,8,73,399,"Pool,Gym,Lift",4.8,Available
2010,PRJ-APT-2010,Plot,Residential,16,Bangalore,Karnataka,India,Bangalore Area,1171,5,1,1,North,13550812,11572,13550812,2021-06-30,2025-01-13,2023-02-06,Yes,Fully,9,2,460,"Pool,Gym,Lift",4.2,Sold
2011,PRJ-APT-2011,Villa,Residential,3,Hyderabad,Telangana,India,Hyderabad Area,648,5,4,2,West,3212784,4958,3212784,2021-06-24,2023-10-24,2024-11-08,Yes,Fully,0,60,384,"Pool,Gym,Lift",3.1,Sold
2012,PRJ-APT-2012,Apartment,Residential,18,Hyderabad,Telangana,India,Hyderabad Area,1280,1,1,2,South,6757120,5279,6757120,2022-08-22,2024-01-30,2025-08-30,No,Semi,10,17,100,"Pool,Gym,Lift",4.1,Sold
2013,PRJ-APT-2013,Villa,Residential,14,Delhi,Delhi,India,Delhi Area,1569,2,2,1,West,11149314,7106,11149314,2021-05-30,2025-10-30,2022-12-07,No,Fully,0,64,579,"Pool,Gym,Lift",4,Available
2014,PRJ-APT-2014,Apartment,Residential,12,Pune,Maharashtra,India,Pune Area,1209,2,1,0,South,12982242,10738,12982242,2020-06-12,2023-01-19,2022-02-14,Yes,Semi,2,82,399,"Pool,Gym,Lift",4.5,Sold
2015,PRJ-APT-2015,Villa,Residential,17,Delhi,Delhi,India,Delhi Area,2117,1,1,1,South,10271684,4852,10271684,2019-03-30,2023-01-16,2023-04-13,No,Fully,5,5,578,"Pool,Gym,Lift",4,Under Construction
2016,PRJ-APT-2016,Villa,Residential,11,Ahmedabad,Gujarat,India,Ahmedabad Area,1470,2,2,0,West,11520390,7837,11520390,2022-07-18,2022-09-16,2023-04-07,Yes,Unfurnished,5,42,396,"Pool,Gym,Lift",3.3,Under Construction
2017,PRJ-APT-2017,Villa,Residential,9,Mumbai,Maharashtra,India,Mumbai Area,1780,5,4,0,West,9232860,5187,9232860,2019-02-25,2024-06-25,2023-11-07,No,Unfurnished,7,56,812,"Pool,Gym,Lift",4.3,Available
2018,PRJ-APT-2018,Villa,Residential,6,Bangalore,Karnataka,India,Bangalore Area,1105,4,3,0,North,7396870,6694,7396870,2022-10-10,2024-10-05,2025-10-28,No,Fully,0,18,226,"Pool,Gym,Lift",4.2,Leased
2019,PRJ-APT-2019,Villa,Residential,6,Bangalore,Karnataka,India,Bangalore Area,2303,2,2,1,East,9274181,4027,9274181,2022-06-16,2022-05-19,2022-06-29,No,Unfurnished,8,23,279,"Pool,Gym,Lift",4.3,Leased
2020,PRJ-APT-2020,Villa,Residential,13,Ahmedabad,Gujarat,India,Ahmedabad Area,1541,5,1,2,East,8578747,5567,8578747,2020-06-12,2023-07-04,2022-06-21,Yes,Unfurnished,5,35,173,"Pool,Gym,Lift",3.9,Sold
2021,PRJ-APT-2021,Villa,Residential,20,Hyderabad,Telangana,India,Hyderabad Area,1075,2,2,2,South,8884875,8265,8884875,2020-05-26,2022-06-08,2021-03-23,Yes,Fully,6,56,576,"Pool,Gym,Lift",3.5,Under Construction
2022,PRJ-APT-2022,Apartment,Residential,17,Delhi,Delhi,India,Delhi Area,2473,4,1,2,South,29418808,11896,29418808,2020-08-04,2023-11-06,2023-10-25,No,Fully,8,16,498,"Pool,Gym,Lift",4,Available
2023,PRJ-APT-2023,Villa,Residential,9,Hyderabad,Telangana,India,Hyderabad Area,1828,3,3,1,North,19603472,10724,19603472,2019-10-01,2023-01-05,2022-07-05,Yes,Unfurnished,8,79,238,"Pool,Gym,Lift",4.7,Leased
2024,PRJ-APT-2024,Villa,Residential,1,Delhi,Delhi,India,Delhi Area,672,2,3,1,South,2765280,4115,2765280,2021-11-26,2025-03-04,2021-05-24,No,Unfurnished,4,44,292,"Pool,Gym,Lift",3,Available
2025,PRJ-APT-2025,Plot,Residential,3,Hyderabad,Telangana,India,Hyderabad Area,1034,2,2,0,East,12141228,11742,12141228,2020-02-09,2025-12-21,2022-01-28,Yes,Unfurnished,0,32,278,"Pool,Gym,Lift",3.4,Sold
2026,PRJ-APT-2026,Plot,Residential,16,Chennai,Tamil Nadu,India,Chennai Area,1213,5,4,1,South,12589727,10379,12589727,2022-03-19,2022-05-12,2021-12-24,No,Semi,4,3,845,"Pool,Gym,Lift",3.8,Leased
2027,PRJ-APT-2027,Plot,Residential,9,Mumbai,Maharashtra,India,Mumbai Area,1804,5,1,2,East,16198116,8979,16198116,2021-08-31,2023-12-17,2023-07-19,Yes,Semi,6,4,464,"Pool,Gym,Lift",3.8,Leased
2028,PRJ-APT-2028,Villa,Residential,5,Delhi,Delhi,India,Delhi Area,1241,4,4,0,South,6474297,5217,6474297,2020-03-04,2024-03-22,2024-02-09,No,Semi,2,24,973,"Pool,Gym,Lift",3.5,Under Construction
2029,PRJ-APT-2029,Plot,Residential,12,Hyderabad,Telangana,India,Hyderabad Area,1007,5,1,0,South,10304631,10233,10304631,2020-02-01,2023-04-10,2023-08-26,Yes,Fully,4,50,270,"Pool,Gym,Lift",4.5,Leased
2030,PRJ-APT-2030,Apartment,Residential,17,Hyderabad,Telangana,India,Hyderabad Area,1712,3,4,1,East,12220256,7138,12220256,2022-04-28,2023-04-21,2025-11-13,No,Unfurnished,9,11,831,"Pool,Gym,Lift",4.3,Sold
2031,PRJ-APT-2031,Villa,Residential,3,Chennai,Tamil Nadu,India,Chennai Area,1873,4,4,2,West,8061392,4304,8061392,2019-12-12,2025-03-13,2022-09-27,Yes,Semi,3,68,68,"Pool,Gym,Lift",4.2,Available
2032,PRJ-APT-2032,Apartment,Residential,2,Bangalore,Karnataka,India,Bangalore Area,2120,3,4,1,South,9283480,4379,9283480,2020-07-16,2023-01-22,2024-08-04,No,Fully,9,48,939,"Pool,Gym,Lift",3.8,Leased
2033,PRJ-APT-2033,Apartment,Residential,20,Ahmedabad,Gujarat,India,Ahmedabad Area,667,2,4,0,West,7068866,10598,7068866,2020-09-10,2025-12-25,2022-02-12,No,Semi,9,31,582,"Pool,Gym,Lift",4.7,Available
2034,PRJ-APT-2034,Villa,Residential,20,Bangalore,Karnataka,India,Bangalore Area,1737,1,3,0,South,11990511,6903,11990511,2021-10-25,2024-10-21,2025-03-31,Yes,Fully,2,57,485,"Pool,Gym,Lift",4.5,Sold
2035,PRJ-APT-2035,Villa,Residential,19,Bangalore,Karnataka,India,Bangalore Area,1428,5,2,2,North,12883416,9022,12883416,2022-08-02,2023-04-06,2024-09-10,Yes,Semi,9,22,539,"Pool,Gym,Lift",4.4,Available
2036,PRJ-APT-2036,Apartment,Residential,2,Pune,Maharashtra,India,Pune Area,1095,4,1,0,East,9277935,8473,9277935,2022-12-03,2025-06-24,2023-12-30,No,Fully,7,60,225,"Pool,Gym,Lift",4.8,Available
2037,PRJ-APT-2037,Villa,Residential,2,Ahmedabad,Gujarat,India,Ahmedabad Area,2039,1,3,0,West,10700672,5248,10700672,2019-05-06,2025-03-17,2024-05-14,Yes,Semi,7,78,885,"Pool,Gym,Lift",4.6,Available
2038,PRJ-APT-2038,Villa,Residential,19,Mumbai,Maharashtra,India,Mumbai Area,2459,4,1,0,East,25433437,10343,25433437,2020-03-27,2023-08-12,2022-07-22,No,Unfurnished,1,3,159,"Pool,Gym,Lift",4.6,Under Construction
2039,PRJ-APT-2039,Villa,Residential,3,Delhi,Delhi,India,Delhi Area,1041,1,4,1,East,4504407,4327,4504407,2020-11-04,2022-03-21,2024-01-22,Yes,Fully,8,80,113,"Pool,Gym,Lift",3.1,Leased
2040,PRJ-APT-2040,Apartment,Residential,11,Pune,Maharashtra,India,Pune Area,934,3,3,2,West,8901954,9531,8901954,2022-03-21,2022-06-12,2022-01-27,No,Fully,10,19,589,"Pool,Gym,Lift",4.7,Sold
2041,PRJ-APT-2041,Villa,Residential,4,Mumbai,Maharashtra,India,Mumbai Area,1339,3,3,2,North,8064797,6023,8064797,2021-03-25,2025-06-14,2025-02-09,No,Semi,5,5,787,"Pool,Gym,Lift",3.6,Sold
2042,PRJ-APT-2042,Apartment,Residential,8,Delhi,Delhi,India,Delhi Area,1214,1,1,1,South,13516676,11134,13516676,2021-03-29,2022-02-23,2023-12-25,Yes,Unfurnished,5,85,907,"Pool,Gym,Lift",4,Sold
2043,PRJ-APT-2043,Plot,Residential,15,Delhi,Delhi,India,Delhi Area,1139,4,2,1,East,13125836,11524,13125836,2020-02-10,2022-06-07,2023-05-15,No,Unfurnished,9,36,367,"Pool,Gym,Lift",3.1,Sold
2044,PRJ-APT-2044,Apartment,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,967,4,2,2,West,10857476,11228,10857476,2019-11-20,2023-12-18,2023-07-04,No,Unfurnished,4,65,403,"Pool,Gym,Lift",4.7,Under Construction
2045,PRJ-APT-2045,Apartment,Residential,11,Chennai,Tamil Nadu,India,Chennai Area,675,3,2,2,North,6707475,9937,6707475,2020-10-01,2025-05-31,2024-08-22,Yes,Semi,4,31,560,"Pool,Gym,Lift",3.1,Under Construction
2046,PRJ-APT-2046,Apartment,Residential,16,Hyderabad,Telangana,India,Hyderabad Area,1357,1,4,1,South,15289319,11267,15289319,2020-03-05,2022-12-16,2025-03-19,Yes,Semi,7,46,176,"Pool,Gym,Lift",3,Under Construction
2047,PRJ-APT-2047,Villa,Residential,16,Hyderabad,Telangana,India,Hyderabad Area,2397,1,3,0,East,15726717,6561,15726717,2019-02-09,2023-09-06,2023-12-20,Yes,Fully,0,35,378,"Pool,Gym,Lift",4.6,Sold
2048,PRJ-APT-2048,Apartment,Residential,18,Chennai,Tamil Nadu,India,Chennai Area,2187,1,3,1,East,14825673,6779,14825673,2020-05-08,2024-04-08,2021-06-11,No,Unfurnished,9,100,66,"Pool,Gym,Lift",3.1,Available
2049,PRJ-APT-2049,Apartment,Residential,12,Chennai,Tamil Nadu,India,Chennai Area,695,4,3,1,East,3819025,5495,3819025,2022-02-09,2022-11-17,2024-11-06,Yes,Semi,1,35,690,"Pool,Gym,Lift",4.9,Under Construction
