SalesID,PropertyID,AgentID,CustomerID,SaleDate,AgreementDate,RegistrationDate,PropertyType,City,BasePrice,DiscountAmount,FinalSalePrice,GSTAmount,RegistrationCharges,TotalDealValue,CommissionPercent,CommissionAmount,SaleType,PaymentType,LoanRequired,BankName,LoanAmount,DownPaymentAmount,State,ProjectName,SaleStatus
1131,1252,78,830,2023-05-11,2023-04-21,2023-05-26,Villa,Bangalore,13024444,100543,12923901,646195,775434,14345530,2,258478,Resale,Mixed,Yes,SBI,5620414,2551509,Gujarat,Greenfield Vista,Lost
1132,2507,85,259,2025-10-04,2025-09-14,2025-10-19,Plot,Mumbai,18576225,302459,18273766,913688,1096425,20283879,3,548212,Resale,Loan,No,SBI,9372888,3431998,Tamil Nadu,Greenfield Vista,Registered
1133,1974,77,873,2024-10-12,2024-09-22,2024-10-27,Apartment,Chennai,5167200,215106,4952094,247604,297125,5496823,3,148562,New Sale,Cash,No,Kotak,5432236,2890067,Karnataka,Golden Garden,Negotiation
1134,1205,56,421,2022-11-27,2022-11-07,2022-12-12,Villa,Hyderabad,11624969,269963,11355006,567750,681300,12604056,2,227100,Resale,Cash,Yes,Kotak,1531724,750762,Delhi,Skyline Park,Negotiation
1135,3408,8,714,2024-03-25,2024-03-05,2024-04-09,Villa,Chennai,4929620,74119,4855501,242775,291330,5389606,2,97110,Resale,Cash,No,Axis,5994346,1309010,Gujarat,Greenfield Garden,Lead
1136,1538,32,164,2025-03-29,2025-03-09,2025-04-13,Apartment,Ahmedabad,8022619,209910,7812709,390635,468762,8672106,2,156254,Resale,Loan,Yes,SBI,5190178,516701,Karnataka,Urban Homes,Cancelled
1137,282,76,386,2025-10-21,2025-10-01,2025-11-05,Apartment,Hyderabad,8006158,153241,7852917,392645,471175,8716737,2,157058,Resale,Mixed,No,HDFC,6992564,1360652,Tamil Nadu,Sunrise Towers,Booked
1138,4552,86,821,2024-12-03,2024-11-13,2024-12-18,Plot,Mumbai,10756449,265581,10490868,524543,629452,11644863,3,314726,New Sale,Mixed,No,Kotak,1773225,2396331,Maharashtra,Silver Enclave,Registered
1139,1853,50,407,2021-02-01,2021-01-12,2021-02-16,Plot,Pune,17321775,384439,16937336,846866,1016240,18800442,1,169373,New Sale,Loan,No,Axis,6408207,3677890,Gujarat,Greenfield Garden,Lead
1140,3377,17,248,2025-12-12,2025-11-22,2025-12-27,Apartment,Pune,8395968,365052,8030916,401545,481854,8914315,3,240927,Resale,Cash,No,HDFC,1544833,1154097,Maharashtra,Royal Residency,Booked
1141,3199,25,148,2024-06-25,2024-06-05,2024-07-10,Plot,Ahmedabad,18408018,217278,18190740,909537,1091444,20191721,3,545722,New Sale,Cash,Yes,Kotak,7535158,774713,Maharashtra,Emerald Homes,Site Visit
1142,1152,81,470,2023-10-26,2023-10-06,2023-11-10,Villa,Bangalore,18659228,167801,18491427,924571,1109485,20525483,1,184914,New Sale,Cash,No,ICICI,9893112,3247412,Maharashtra,Urban Heights,Negotiation
1143,4986,25,202,2021-11-28,2021-11-08,2021-12-13,Plot,Hyderabad,14634193,88060,14546133,727306,872767,16146206,3,436383,New Sale,Cash,No,Kotak,8715975,995007,Karnataka,Sunrise Vista,Agreement Signed
1144,2360,46,52,2021-02-18,2021-01-29,2021-03-05,Villa,Pune,4973794,81819,4891975,244598,293518,5430091,2,97839,Resale,Mixed,No,Axis,1133300,872830,Karnataka,Silver Enclave,Booked
1145,4508,57,236,2025-03-05,2025-02-13,2025-03-20,Plot,Bangalore,18740430,75228,18665202,933260,1119912,20718374,1,186652,New Sale,Loan,No,SBI,4734126,1281836,Maharashtra,Urban Homes,Lost
1146,1348,83,263,2024-12-13,2024-11-23,2024-12-28,Apartment,Mumbai,8394574,384274,8010300,400515,480618,8891433,3,240309,Resale,Mixed,Yes,Kotak,9744448,2280333,Karnataka,Golden Garden,Site Visit
1147,765,80,928,2022-03-24,2022-03-04,2022-04-08,Plot,Pune,18377311,480331,17896980,894849,1073818,19865647,3,536909,Resale,Loan,No,SBI,2521572,1318353,Karnataka,Skyline Residency,Cancelled
1148,2031,31,432,2021-06-24,2021-06-04,2021-07-09,Villa,Mumbai,12979415,38210,12941205,647060,776472,14364737,2,258824,New Sale,Cash,Yes,Kotak,1094221,4359679,Maharashtra,Greenfield Vista,Booked
1149,4182,89,283,2021-01-04,2020-12-15,2021-01-19,Apartment,Chennai,15903842,465492,15438350,771917,926301,17136568,2,308767,New Sale,Loan,Yes,ICICI,6761453,2152382,Gujarat,Royal Park,Site Visit
1150,2465,53,967,2021-12-02,2021-11-12,2021-12-17,Villa,Pune,8424118,325043,8099075,404953,485944,8989972,3,242972,New Sale,Loan,Yes,HDFC,4081663,4132054,Telangana,Greenfield Vista,Site Visit
1151,3825,12,969,2024-10-25,2024-10-05,2024-11-09,Plot,Bangalore,15548923,146912,15402011,770100,924120,17096231,3,462060,Resale,Cash,No,Kotak,7577730,1409255,Tamil Nadu,Skyline Vista,Agreement Signed
1152,3914,66,174,2025-05-14,2025-04-24,2025-05-29,Plot,Delhi,4361001,24415,4336586,216829,260195,4813610,2,86731,New Sale,Cash,Yes,HDFC,1455307,1602469,Telangana,Silver Apartments,Site Visit
1153,1505,75,692,2023-07-28,2023-07-08,2023-08-12,Plot,Ahmedabad,9846567,211690,9634877,481743,578092,10694712,1,96348,New Sale,Mixed,No,HDFC,2088057,2455080,Karnataka,Urban Towers,Lost
1154,2993,8,747,2025-07-18,2025-06-28,2025-08-02,Apartment,Delhi,8848054,321365,8526689,426334,511601,9464624,3,255800,New Sale,Cash,No,Axis,2591860,1427147,Karnataka,Palm Heights,Site Visit
1155,2173,40,805,2022-12-31,2022-12-11,2023-01-15,Villa,Chennai,15660272,348999,15311273,765563,918676,16995512,1,153112,Resale,Mixed,No,Kotak,2434800,2065786,Maharashtra,Urban Garden,Agreement Signed
1156,3476,77,375,2022-09-03,2022-08-14,2022-09-18,Plot,Delhi,7301645,264550,7037095,351854,422225,7811174,3,211112,Resale,Loan,Yes,Axis,2794373,3161434,Maharashtra,Sunrise Apartments,Site Visit
1157,3946,30,457,2021-08-09,2021-07-20,2021-08-24,Villa,Mumbai,16456561,90057,16366504,818325,981990,18166819,1,163665,Resale,Loan,No,Axis,3584417,2105785,Maharashtra,Urban Towers,Cancelled
1158,1290,21,99,2024-04-09,2024-03-20,2024-04-24,Plot,Pune,18852564,135616,18716948,935847,1123016,20775811,2,374338,New Sale,Cash,No,Kotak,5726397,2375634,Maharashtra,Palm Garden,Registered
1159,2283,77,596,2022-04-19,2022-03-30,2022-05-04,Apartment,Bangalore,9740793,218253,9522540,476127,571352,10570019,2,190450,New Sale,Loan,Yes,HDFC,5401276,4818673,Maharashtra,Royal Towers,Booked
1160,1420,18,158,2024-01-10,2023-12-21,2024-01-25,Apartment,Delhi,15458482,457929,15000553,750027,900033,16650613,2,300011,New Sale,Cash,No,ICICI,5811481,4537395,Delhi,Sunrise Apartments,Lead
1161,495,19,524,2025-03-01,2025-02-09,2025-03-16,Villa,Mumbai,4855950,204813,4651137,232556,279068,5162761,1,46511,Resale,Mixed,Yes,Axis,3389793,4950913,Tamil Nadu,Emerald Residency,Registered
1162,2159,44,189,2025-05-26,2025-05-06,2025-06-10,Plot,Ahmedabad,19708873,373172,19335701,966785,1160142,21462628,1,193357,Resale,Mixed,Yes,ICICI,3085244,1711388,Tamil Nadu,Emerald Homes,Agreement Signed
1163,152,39,396,2022-03-25,2022-03-05,2022-04-09,Plot,Ahmedabad,9286082,220049,9066033,453301,543961,10063295,1,90660,New Sale,Loan,Yes,Axis,9198480,3687075,Tamil Nadu,Emerald Residency,Negotiation
1164,4224,8,332,2023-04-06,2023-03-17,2023-04-21,Villa,Bangalore,17889249,63443,17825806,891290,1069548,19786644,1,178258,New Sale,Mixed,Yes,SBI,4702247,998197,Gujarat,Silver Apartments,Negotiation
1165,2169,4,633,2025-07-26,2025-07-06,2025-08-10,Plot,Ahmedabad,10988284,68707,10919577,545978,655174,12120729,1,109195,Resale,Loan,No,SBI,4936825,3254182,Gujarat,Greenfield Residency,Site Visit
1166,4650,18,368,2023-02-01,2023-01-12,2023-02-16,Apartment,Ahmedabad,16636507,406437,16230070,811503,973804,18015377,1,162300,New Sale,Mixed,Yes,ICICI,3605352,3292637,Gujarat,Sunrise Heights,Booked
1167,4990,96,557,2021-01-27,2021-01-07,2021-02-11,Apartment,Delhi,10416488,238002,10178486,508924,610709,11298119,3,305354,New Sale,Mixed,No,ICICI,4009746,1317127,Gujarat,Greenfield Vista,Agreement Signed
1168,740,18,844,2025-10-03,2025-09-13,2025-10-18,Villa,Mumbai,11512081,453152,11058929,552946,663535,12275410,1,110589,Resale,Loan,No,Axis,3765929,3809192,Karnataka,Silver Enclave,Cancelled
1169,2540,76,420,2021-03-25,2021-03-05,2021-04-09,Villa,Chennai,14426590,143730,14282860,714143,856971,15853974,2,285657,New Sale,Mixed,No,ICICI,9808508,2459045,Gujarat,Royal Residency,Cancelled
1170,757,79,781,2025-02-03,2025-01-14,2025-02-18,Apartment,Ahmedabad,16760964,190683,16570281,828514,994216,18393011,1,165702,Resale,Loan,No,HDFC,3127066,808826,Telangana,Skyline Vista,Negotiation
1171,3382,27,635,2024-06-08,2024-05-19,2024-06-23,Plot,Chennai,8435805,364780,8071025,403551,484261,8958837,3,242130,New Sale,Cash,Yes,ICICI,4372270,3270594,Tamil Nadu,Urban Heights,Registered
1172,1736,65,162,2025-05-14,2025-04-24,2025-05-29,Apartment,Hyderabad,13602263,240764,13361499,668074,801689,14831262,1,133614,New Sale,Loan,Yes,SBI,2334957,3346286,Maharashtra,Greenfield Vista,Cancelled
1173,1964,35,961,2022-04-10,2022-03-21,2022-04-25,Plot,Delhi,18329504,239129,18090375,904518,1085422,20080315,2,361807,New Sale,Loan,Yes,Axis,1424347,1390590,Karnataka,Emerald Vista,Site Visit
1174,841,86,495,2023-12-09,2023-11-19,2023-12-24,Villa,Hyderabad,9508806,108081,9400725,470036,564043,10434804,1,94007,Resale,Cash,Yes,HDFC,8891535,1817545,Delhi,Skyline Vista,Site Visit
1175,277,9,68,2025-11-11,2025-10-22,2025-11-26,Plot,Chennai,11480975,369769,11111206,555560,666672,12333438,2,222224,Resale,Loan,No,SBI,8426812,2745998,Tamil Nadu,Royal Towers,Booked
1176,4175,13,56,2022-10-11,2022-09-21,2022-10-26,Apartment,Mumbai,17713048,355664,17357384,867869,1041443,19266696,2,347147,Resale,Mixed,No,Axis,1046130,4516772,Karnataka,Urban Homes,Registered
1177,1702,47,212,2025-03-09,2025-02-17,2025-03-24,Villa,Mumbai,5539161,420751,5118410,255920,307104,5681434,1,51184,Resale,Loan,No,SBI,3302284,692353,Karnataka,Skyline Enclave,Booked
1178,2579,51,947,2024-12-11,2024-11-21,2024-12-26,Apartment,Delhi,8677931,355917,8322014,416100,499320,9237434,1,83220,Resale,Cash,No,HDFC,5459044,2573963,Karnataka,Elite Park,Negotiation
1179,2355,26,969,2021-01-13,2020-12-24,2021-01-28,Apartment,Delhi,9852534,267051,9585483,479274,575128,10639885,1,95854,New Sale,Mixed,No,HDFC,5522239,4040537,Delhi,Greenfield Garden,Lead
1180,4628,94,972,2025-04-01,2025-03-12,2025-04-16,Villa,Chennai,5134774,178801,4955973,247798,297358,5501129,2,99119,New Sale,Cash,Yes,HDFC,1962782,3597202,Maharashtra,Emerald Residency,Registered
1181,3315,17,937,2024-05-18,2024-04-28,2024-06-02,Villa,Delhi,5011443,210582,4800861,240043,288051,5328955,3,144025,Resale,Cash,No,SBI,3757054,2702776,Tamil Nadu,Skyline Park,Booked
1182,2503,85,631,2022-03-14,2022-02-22,2022-03-29,Villa,Bangalore,4193863,377905,3815958,190797,228957,4235712,3,114478,Resale,Mixed,Yes,SBI,1679634,4730584,Gujarat,Greenfield Plaza,Agreement Signed
1183,4666,91,599,2025-06-18,2025-05-29,2025-07-03,Plot,Delhi,5547257,218633,5328624,266431,319717,5914772,2,106572,Resale,Cash,Yes,SBI,9879746,1659695,Telangana,Royal Park,Lead
1184,1890,79,112,2022-02-14,2022-01-25,2022-03-01,Apartment,Hyderabad,9037021,34364,9002657,450132,540159,9992948,1,90026,Resale,Loan,Yes,HDFC,2611020,1517629,Delhi,Royal Residency,Lost
1185,4739,65,967,2021-05-29,2021-05-09,2021-06-13,Villa,Mumbai,19134948,157343,18977605,948880,1138656,21065141,2,379552,New Sale,Loan,No,Axis,3813772,4320967,Karnataka,Urban Heights,Cancelled
1186,1038,98,421,2022-10-05,2022-09-15,2022-10-20,Villa,Bangalore,9336937,132849,9204088,460204,552245,10216537,1,92040,Resale,Loan,Yes,ICICI,5666953,880139,Tamil Nadu,Emerald Garden,Negotiation
1187,3883,1,459,2024-04-03,2024-03-14,2024-04-18,Apartment,Ahmedabad,5709750,461973,5247777,262388,314866,5825031,1,52477,Resale,Cash,Yes,Axis,6886886,2428463,Telangana,Greenfield Vista,Registered
1188,1540,16,256,2024-02-16,2024-01-27,2024-03-02,Villa,Chennai,19879476,360172,19519304,975965,1171158,21666427,3,585579,Resale,Cash,No,Axis,7953630,3878009,Gujarat,Sunrise Apartments,Site Visit
1189,972,14,366,2022-06-10,2022-05-21,2022-06-25,Plot,Mumbai,17865802,20471,17845331,892266,1070719,19808316,1,178453,New Sale,Mixed,Yes,SBI,9447948,3735971,Gujarat,Urban Towers,Negotiation
1190,1996,62,263,2023-12-21,2023-12-01,2024-01-05,Villa,Hyderabad,10768638,335702,10432936,521646,625976,11580558,2,208658,New Sale,Cash,Yes,SBI,2476926,1493266,Delhi,Greenfield Vista,Lost
1191,2265,87,91,2021-05-29,2021-05-09,2021-06-13,Plot,Hyderabad,19988040,495719,19492321,974616,1169539,21636476,3,584769,New Sale,Mixed,Yes,HDFC,5442598,663998,Tamil Nadu,Emerald Residency,Lead
1192,2158,54,929,2025-11-28,2025-11-08,2025-12-13,Villa,Bangalore,7660791,259681,7401110,370055,444066,8215231,3,222033,Resale,Cash,No,SBI,8547777,920810,Delhi,Royal Residency,Negotiation
1193,3781,32,317,2021-11-04,2021-10-15,2021-11-19,Apartment,Chennai,16435596,31136,16404460,820223,984267,18208950,2,328089,Resale,Mixed,Yes,HDFC,6755917,1167231,Maharashtra,Palm Enclave,Lost
1194,3240,88,989,2025-08-26,2025-08-06,2025-09-10,Villa,Hyderabad,14974891,230746,14744145,737207,884648,16366000,3,442324,New Sale,Mixed,No,ICICI,8064682,3220156,Telangana,Royal Park,Site Visit
1195,3082,19,763,2023-01-11,2022-12-22,2023-01-26,Plot,Chennai,4336306,178971,4157335,207866,249440,4614641,2,83146,New Sale,Loan,Yes,HDFC,9596901,2654178,Gujarat,Sunrise Heights,Lost
1196,1433,98,225,2021-09-30,2021-09-10,2021-10-15,Villa,Delhi,18360009,402421,17957588,897879,1077455,19932922,2,359151,Resale,Mixed,Yes,SBI,2232668,1490453,Tamil Nadu,Urban Enclave,Lead
1197,2717,41,259,2024-08-13,2024-07-24,2024-08-28,Apartment,Chennai,14673991,367157,14306834,715341,858410,15880585,3,429205,New Sale,Cash,Yes,ICICI,4386031,785238,Delhi,Golden Residency,Booked
1198,2398,12,290,2022-03-25,2022-03-05,2022-04-09,Apartment,Delhi,16631965,376894,16255071,812753,975304,18043128,2,325101,New Sale,Loan,No,Axis,4986785,2352418,Karnataka,Emerald Residency,Cancelled
1199,2317,56,151,2021-04-18,2021-03-29,2021-05-03,Apartment,Delhi,12248217,437696,11810521,590526,708631,13109678,1,118105,New Sale,Mixed,No,SBI,3816269,1820083,Maharashtra,Palm Garden,Negotiation
1200,1302,30,530,2021-01-03,2020-12-14,2021-01-18,Villa,Pune,5203531,122486,5081045,254052,304862,5639959,1,50810,New Sale,Mixed,No,SBI,8915346,664334,Telangana,Elite Homes,Negotiation
1201,3011,76,556,2023-09-28,2023-09-08,2023-10-13,Villa,Mumbai,5825056,8184,5816872,290843,349012,6456727,1,58168,Resale,Loan,Yes,Axis,7644981,822725,Delhi,Emerald Homes,Lead
1202,4158,48,289,2024-10-09,2024-09-19,2024-10-24,Plot,Mumbai,18125319,1627,18123692,906184,1087421,20117297,3,543710,Resale,Mixed,Yes,Axis,4357618,1148551,Karnataka,Emerald Homes,Negotiation
1203,1622,60,14,2024-06-09,2024-05-20,2024-06-24,Plot,Bangalore,13893985,21781,13872204,693610,832332,15398146,1,138722,Resale,Mixed,No,Axis,8703723,4297093,Karnataka,Elite Park,Agreement Signed
1204,4203,42,368,2025-11-05,2025-10-16,2025-11-20,Apartment,Ahmedabad,17798834,60055,17738779,886938,1064326,19690043,1,177387,New Sale,Mixed,No,Axis,9375844,4307293,Delhi,Emerald Homes,Lost
1205,555,82,766,2024-11-07,2024-10-18,2024-11-22,Plot,Pune,12485486,213863,12271623,613581,736297,13621501,2,245432,Resale,Mixed,Yes,HDFC,4457593,2130059,Maharashtra,Golden Residency,Lost
1206,2601,18,610,2021-02-13,2021-01-24,2021-02-28,Plot,Hyderabad,5926101,322154,5603947,280197,336236,6220380,1,56039,New Sale,Cash,Yes,SBI,6946129,3485800,Delhi,Emerald Enclave,Site Visit
1207,4649,90,258,2022-05-26,2022-05-06,2022-06-10,Villa,Bangalore,14845103,210548,14634555,731727,878073,16244355,2,292691,Resale,Mixed,No,ICICI,3548273,4337325,Telangana,Greenfield Plaza,Booked
1208,3225,79,130,2022-04-21,2022-04-01,2022-05-06,Apartment,Hyderabad,5128749,205502,4923247,246162,295394,5464803,3,147697,Resale,Cash,Yes,HDFC,4588860,4306057,Tamil Nadu,Urban Heights,Negotiation
1209,1942,10,69,2022-07-12,2022-06-22,2022-07-27,Apartment,Delhi,5948284,14463,5933821,296691,356029,6586541,2,118676,New Sale,Loan,No,HDFC,5688890,979161,Karnataka,Palm Towers,Cancelled
1210,3534,16,202,2024-11-13,2024-10-24,2024-11-28,Plot,Pune,5038461,259974,4778487,238924,286709,5304120,1,47784,Resale,Cash,Yes,Axis,2545847,561974,Karnataka,Palm Heights,Lost
1211,3931,85,951,2022-12-05,2022-11-15,2022-12-20,Villa,Hyderabad,10164216,235889,9928327,496416,595699,11020442,1,99283,New Sale,Loan,No,HDFC,2722424,1365373,Karnataka,Golden Garden,Site Visit
1212,3613,32,82,2023-04-20,2023-03-31,2023-05-05,Plot,Bangalore,9045252,203637,8841615,442080,530496,9814191,2,176832,New Sale,Cash,Yes,SBI,3421690,4767558,Gujarat,Golden Towers,Cancelled
1213,1243,2,745,2023-12-27,2023-12-07,2024-01-11,Villa,Pune,18842450,3618,18838832,941941,1130329,20911102,2,376776,Resale,Cash,Yes,HDFC,7464484,1281443,Telangana,Greenfield Garden,Registered
1214,4120,43,283,2025-03-11,2025-02-19,2025-03-26,Apartment,Chennai,15587593,53643,15533950,776697,932037,17242684,2,310679,Resale,Mixed,Yes,Axis,1288602,3891971,Maharashtra,Emerald Enclave,Lead
1215,4821,8,794,2024-12-04,2024-11-14,2024-12-19,Plot,Pune,14914594,53531,14861063,743053,891663,16495779,1,148610,Resale,Cash,No,HDFC,3507038,4922106,Karnataka,Emerald Residency,Registered
1216,2220,87,669,2024-05-20,2024-04-30,2024-06-04,Plot,Pune,9514658,119022,9395636,469781,563738,10429155,2,187912,New Sale,Cash,No,Axis,8644165,630839,Maharashtra,Urban Homes,Negotiation
1217,1180,1,375,2025-08-30,2025-08-10,2025-09-14,Plot,Bangalore,9246872,145422,9101450,455072,546087,10102609,2,182029,New Sale,Cash,No,SBI,5344655,2285280,Telangana,Royal Park,Agreement Signed
1218,421,74,500,2021-12-06,2021-11-16,2021-12-21,Villa,Ahmedabad,5176462,264233,4912229,245611,294733,5452573,1,49122,Resale,Loan,Yes,ICICI,3541107,1914303,Telangana,Royal Towers,Booked
1219,4342,45,554,2022-12-03,2022-11-13,2022-12-18,Villa,Pune,8702727,233080,8469647,423482,508178,9401307,2,169392,Resale,Mixed,No,HDFC,1912773,4323039,Telangana,Greenfield Plaza,Negotiation
1220,3251,20,182,2024-10-05,2024-09-15,2024-10-20,Apartment,Delhi,5324682,399413,4925269,246263,295516,5467048,3,147758,New Sale,Loan,Yes,HDFC,8853753,1417227,Gujarat,Elite Homes,Lost
1221,1190,46,990,2023-08-06,2023-07-17,2023-08-21,Plot,Bangalore,5513201,407660,5105541,255277,306332,5667150,2,102110,Resale,Loan,Yes,Axis,8096179,3722372,Delhi,Urban Garden,Registered
1222,1376,38,609,2023-02-19,2023-01-30,2023-03-06,Apartment,Chennai,14261156,418524,13842632,692131,830557,15365320,1,138426,Resale,Cash,No,Kotak,9280192,1592432,Tamil Nadu,Elite Park,Lost
1223,415,100,953,2022-08-03,2022-07-14,2022-08-18,Apartment,Mumbai,11720629,282771,11437858,571892,686271,12696021,2,228757,Resale,Mixed,No,Axis,1622457,582088,Tamil Nadu,Sunrise Heights,Lost
1224,3079,46,839,2025-12-01,2025-11-11,2025-12-16,Apartment,Mumbai,14983794,134310,14849484,742474,890969,16482927,3,445484,Resale,Cash,Yes,Kotak,2422539,2779807,Telangana,Greenfield Vista,Lead
1225,1472,27,39,2021-02-10,2021-01-21,2021-02-25,Plot,Pune,14689871,215338,14474533,723726,868471,16066730,1,144745,New Sale,Mixed,Yes,Axis,4756444,4447774,Telangana,Silver Plaza,Lost
1226,1034,94,541,2024-07-27,2024-07-07,2024-08-11,Apartment,Pune,8530834,310074,8220760,411038,493245,9125043,1,82207,Resale,Mixed,No,SBI,7101834,4160274,Delhi,Palm Garden,Registered
1227,1339,52,454,2025-05-26,2025-05-06,2025-06-10,Plot,Mumbai,10391654,59669,10331985,516599,619919,11468503,2,206639,New Sale,Mixed,Yes,HDFC,5211022,3188048,Delhi,Sunrise Heights,Booked
1228,737,8,271,2023-11-07,2023-10-18,2023-11-22,Plot,Mumbai,8639321,175838,8463483,423174,507808,9394465,2,169269,New Sale,Cash,No,ICICI,1617207,2402078,Gujarat,Urban Park,Site Visit
1229,631,99,180,2021-08-05,2021-07-16,2021-08-20,Villa,Chennai,18552198,221786,18330412,916520,1099824,20346756,1,183304,New Sale,Loan,Yes,SBI,5427916,1198664,Gujarat,Greenfield Plaza,Booked
1230,715,30,168,2022-10-23,2022-10-03,2022-11-07,Apartment,Delhi,7072229,52815,7019414,350970,421164,7791548,1,70194,Resale,Loan,No,Kotak,3848067,2701854,Gujarat,Skyline Heights,Lost
1231,402,89,479,2025-07-05,2025-06-15,2025-07-20,Apartment,Pune,5279678,35719,5243959,262197,314637,5820793,1,52439,Resale,Cash,Yes,Axis,1808762,2089236,Telangana,Royal Residency,Booked
1232,2511,46,151,2021-10-24,2021-10-04,2021-11-08,Apartment,Hyderabad,9147232,168468,8978764,448938,538725,9966427,1,89787,New Sale,Cash,No,Kotak,3524545,982565,Maharashtra,Urban Heights,Negotiation
1233,449,61,689,2023-02-02,2023-01-13,2023-02-17,Apartment,Bangalore,17347152,118640,17228512,861425,1033710,19123647,3,516855,Resale,Loan,Yes,HDFC,3513989,2126280,Delhi,Sunrise Heights,Booked
1234,2820,10,46,2023-04-04,2023-03-15,2023-04-19,Villa,Mumbai,4879803,330230,4549573,227478,272974,5050025,1,45495,Resale,Mixed,No,SBI,7040832,2161004,Gujarat,Silver Apartments,Registered
1235,4851,80,879,2022-09-26,2022-09-06,2022-10-11,Apartment,Delhi,5252321,494055,4758266,237913,285495,5281674,3,142747,New Sale,Mixed,Yes,ICICI,8824460,3289936,Delhi,Golden Plaza,Negotiation
1236,299,19,803,2024-10-04,2024-09-14,2024-10-19,Plot,Ahmedabad,7420973,368702,7052271,352613,423136,7828020,3,211568,Resale,Cash,No,Axis,3395171,3169309,Maharashtra,Emerald Vista,Booked
1237,1114,95,30,2021-09-15,2021-08-26,2021-09-30,Villa,Mumbai,9899115,442769,9456346,472817,567380,10496543,2,189126,New Sale,Loan,No,Axis,3509203,524826,Delhi,Urban Heights,Lost
1238,2761,6,374,2023-06-03,2023-05-14,2023-06-18,Villa,Bangalore,7865761,211306,7654455,382722,459267,8496444,1,76544,Resale,Cash,Yes,ICICI,8363965,3159293,Karnataka,Sunrise Vista,Agreement Signed
1239,667,95,559,2021-09-12,2021-08-23,2021-09-27,Villa,Bangalore,11356893,426403,10930490,546524,655829,12132843,3,327914,New Sale,Loan,No,Axis,3364006,2433731,Karnataka,Skyline Heights,Agreement Signed
1240,991,40,32,2025-01-06,2024-12-17,2025-01-21,Apartment,Bangalore,6098218,380652,5717566,285878,343053,6346497,1,57175,New Sale,Mixed,No,Kotak,5734735,845706,Gujarat,Urban Heights,Lost
