LeadID,CustomerID,AgentID,LeadCreatedDate,FirstContactDate,LastFollowUpDate,LeadSource,LeadType,LeadStatus,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,ConvertedToSale,ConvertedToLease,ConversionDate
1565,166,66,2022-01-22,2022-01-24,2022-02-06,Walk-in,Rent,In Progress,Apartment,Ahmedabad,3143245,10770221,Yes,No,2022-02-21
1566,150,71,2024-08-21,2024-08-23,2024-09-05,Walk-in,Buy,In Progress,Villa,Hyderabad,4666895,10129041,No,No,
1567,432,43,2022-04-07,2022-04-09,2022-04-22,Ads,Buy,In Progress,Apartment,Mumbai,3815024,13506800,No,No,
1568,298,11,2025-03-04,2025-03-06,2025-03-19,Walk-in,Rent,Lost,Villa,Ahmedabad,4324580,6027033,No,No,
1569,332,75,2021-08-29,2021-08-31,2021-09-13,Walk-in,Rent,New,Villa,Bangalore,4983278,15374181,Yes,Yes,2021-09-28
1570,404,67,2022-12-04,2022-12-06,2022-12-19,Referral,Rent,Lost,Villa,Mumbai,2945652,11453292,No,No,
1571,281,41,2024-03-30,2024-04-01,2024-04-14,Website,Rent,Closed,Villa,Bangalore,2308740,16467356,Yes,Yes,2024-04-29
1572,186,87,2025-01-26,2025-01-28,2025-02-10,Referral,Rent,Lost,Villa,Hyderabad,4844928,9667303,Yes,Yes,2025-02-25
1573,3,16,2022-03-09,2022-03-11,2022-03-24,Referral,Buy,In Progress,Plot,Hyderabad,2195846,13984618,Yes,Yes,2022-04-08
1574,148,10,2023-02-17,2023-02-19,2023-03-04,Walk-in,Rent,In Progress,Plot,Bangalore,3125017,8504424,Yes,Yes,2023-03-19
1575,89,99,2021-05-09,2021-05-11,2021-05-24,Referral,Rent,Closed,Apartment,Pune,4168886,19735500,No,No,
1576,277,26,2025-09-04,2025-09-06,2025-09-19,Ads,Rent,Closed,Plot,Bangalore,3014557,10197666,Yes,Yes,2025-10-04
1577,342,66,2022-01-25,2022-01-27,2022-02-09,Website,Buy,Closed,Apartment,Bangalore,3025506,14723792,No,No,
1578,222,4,2022-09-01,2022-09-03,2022-09-16,Website,Rent,Lost,Plot,Ahmedabad,2116669,15893152,Yes,Yes,2022-10-01
1579,404,24,2021-10-21,2021-10-23,2021-11-05,Referral,Buy,New,Villa,Delhi,4936080,17586671,No,No,
1580,36,47,2023-07-05,2023-07-07,2023-07-20,Walk-in,Buy,In Progress,Apartment,Hyderabad,4528257,18046869,No,No,
1581,611,50,2023-09-04,2023-09-06,2023-09-19,Website,Buy,Lost,Plot,Pune,3938131,6906386,Yes,Yes,2023-10-04
1582,288,72,2023-04-02,2023-04-04,2023-04-17,Referral,Rent,New,Plot,Chennai,4416050,17788563,Yes,Yes,2023-05-02
1583,35,44,2023-03-26,2023-03-28,2023-04-10,Website,Buy,Closed,Villa,Ahmedabad,2757407,12551575,No,No,
1584,409,60,2023-11-14,2023-11-16,2023-11-29,Referral,Buy,New,Plot,Hyderabad,4656275,10893550,Yes,No,2023-12-14
1585,43,33,2021-03-11,2021-03-13,2021-03-26,Ads,Buy,Lost,Villa,Pune,3903728,15929616,Yes,Yes,2021-04-10
1586,11,4,2023-07-06,2023-07-08,2023-07-21,Referral,Rent,Lost,Apartment,Ahmedabad,4379794,18884590,Yes,No,2023-08-05
1587,433,19,2021-10-18,2021-10-20,2021-11-02,Ads,Buy,In Progress,Plot,Ahmedabad,4179789,12326498,Yes,Yes,2021-11-17
1588,474,82,2024-03-05,2024-03-07,2024-03-20,Walk-in,Rent,New,Apartment,Hyderabad,2838948,16240342,No,No,
1589,945,48,2023-03-23,2023-03-25,2023-04-07,Ads,Buy,Lost,Plot,Hyderabad,4513605,16117125,Yes,No,2023-04-22
1590,596,46,2021-01-11,2021-01-13,2021-01-26,Website,Rent,Closed,Apartment,Pune,4455541,17476027,Yes,No,2021-02-10
1591,230,67,2022-03-04,2022-03-06,2022-03-19,Website,Buy,New,Plot,Chennai,4078581,19551113,Yes,No,2022-04-03
1592,657,10,2023-12-21,2023-12-23,2024-01-05,Ads,Buy,In Progress,Apartment,Delhi,4253259,18181312,Yes,No,2024-01-20
1593,24,83,2023-06-25,2023-06-27,2023-07-10,Ads,Buy,Lost,Apartment,Mumbai,2752591,17857663,No,No,
1594,414,22,2021-11-06,2021-11-08,2021-11-21,Website,Buy,Lost,Apartment,Chennai,2225807,10562107,Yes,No,2021-12-06
1595,195,49,2024-04-16,2024-04-18,2024-05-01,Ads,Buy,Closed,Villa,Chennai,4937376,11247664,No,No,
1596,669,15,2022-05-24,2022-05-26,2022-06-08,Walk-in,Rent,Lost,Villa,Hyderabad,3736521,19087769,No,No,
1597,654,95,2024-04-30,2024-05-02,2024-05-15,Walk-in,Rent,In Progress,Apartment,Mumbai,4455692,10084649,No,No,
1598,445,91,2021-08-18,2021-08-20,2021-09-02,Referral,Rent,In Progress,Apartment,Chennai,3158943,16023305,No,No,
1599,209,38,2024-12-03,2024-12-05,2024-12-18,Walk-in,Buy,Lost,Villa,Chennai,4440075,16424883,No,No,
1600,628,22,2024-07-24,2024-07-26,2024-08-08,Ads,Rent,Lost,Villa,Ahmedabad,2980505,8486983,No,No,
1601,348,26,2024-12-03,2024-12-05,2024-12-18,Ads,Buy,Closed,Villa,Ahmedabad,2989887,11992898,No,No,
1602,780,27,2023-07-28,2023-07-30,2023-08-12,Walk-in,Buy,In Progress,Apartment,Chennai,2775224,11915356,No,No,
1603,516,55,2025-05-28,2025-05-30,2025-06-12,Ads,Rent,Lost,Villa,Pune,3765592,14449286,Yes,Yes,2025-06-27
1604,758,22,2023-12-29,2023-12-31,2024-01-13,Ads,Rent,In Progress,Plot,Chennai,3232126,10624475,No,No,
1605,867,92,2021-01-05,2021-01-07,2021-01-20,Website,Buy,New,Plot,Hyderabad,2678867,6311997,No,No,
1606,897,86,2022-06-04,2022-06-06,2022-06-19,Walk-in,Buy,Lost,Villa,Pune,2578847,10178470,No,No,
1607,782,13,2024-03-05,2024-03-07,2024-03-20,Website,Buy,Lost,Apartment,Delhi,3776443,19463498,Yes,No,2024-04-04
1608,146,71,2024-05-14,2024-05-16,2024-05-29,Referral,Buy,Lost,Apartment,Ahmedabad,3616254,13816983,No,No,
1609,939,92,2024-01-08,2024-01-10,2024-01-23,Website,Buy,New,Plot,Bangalore,3325806,17008782,No,No,
1610,766,4,2022-08-23,2022-08-25,2022-09-07,Referral,Buy,In Progress,Plot,Delhi,4212429,15207539,Yes,No,2022-09-22
1611,139,69,2021-07-29,2021-07-31,2021-08-13,Walk-in,Rent,In Progress,Plot,Mumbai,3955616,17713384,No,No,
1612,888,49,2024-05-21,2024-05-23,2024-06-05,Website,Rent,Lost,Plot,Chennai,4957596,11880148,Yes,Yes,2024-06-20
1613,271,30,2021-04-30,2021-05-02,2021-05-15,Website,Rent,New,Villa,Chennai,2960264,14209587,Yes,No,2021-05-30
1614,287,22,2024-12-05,2024-12-07,2024-12-20,Walk-in,Buy,Closed,Apartment,Ahmedabad,4938239,17461226,No,No,
1615,540,74,2021-01-16,2021-01-18,2021-01-31,Walk-in,Rent,Lost,Apartment,Ahmedabad,2839271,16003190,Yes,Yes,2021-02-15
1616,728,19,2024-03-25,2024-03-27,2024-04-09,Ads,Buy,Lost,Apartment,Hyderabad,4637887,19548158,Yes,Yes,2024-04-24
1617,340,43,2023-03-05,2023-03-07,2023-03-20,Ads,Buy,Closed,Villa,Bangalore,3361453,14265441,Yes,Yes,2023-04-04
1618,87,91,2021-04-05,2021-04-07,2021-04-20,Ads,Buy,Closed,Apartment,Hyderabad,4060185,14421384,Yes,Yes,2021-05-05
1619,399,77,2025-08-08,2025-08-10,2025-08-23,Referral,Buy,In Progress,Plot,Mumbai,4798324,11108554,Yes,No,2025-09-07
1620,94,27,2025-10-31,2025-11-02,2025-11-15,Website,Rent,In Progress,Plot,Mumbai,3480286,7544964,No,No,
1621,420,86,2024-02-08,2024-02-10,2024-02-23,Ads,Buy,Lost,Apartment,Delhi,2121211,7820015,Yes,Yes,2024-03-09
1622,740,18,2024-02-09,2024-02-11,2024-02-24,Website,Buy,Closed,Apartment,Bangalore,4003999,19357711,Yes,No,2024-03-10
1623,301,57,2023-06-14,2023-06-16,2023-06-29,Ads,Buy,Closed,Plot,Bangalore,3216694,17161838,Yes,Yes,2023-07-14
1624,818,37,2024-09-20,2024-09-22,2024-10-05,Walk-in,Buy,Lost,Villa,Mumbai,4092299,18090856,Yes,No,2024-10-20
1625,693,55,2025-07-24,2025-07-26,2025-08-08,Website,Buy,Lost,Villa,Delhi,2664588,15849090,No,No,
1626,265,26,2024-01-11,2024-01-13,2024-01-26,Referral,Rent,Lost,Apartment,Ahmedabad,4891973,12825977,No,No,
1627,824,81,2025-05-13,2025-05-15,2025-05-28,Referral,Rent,Lost,Villa,Mumbai,2671491,19201341,No,No,
1628,601,56,2025-11-27,2025-11-29,2025-12-12,Website,Buy,Lost,Apartment,Mumbai,3587574,14949803,Yes,No,2025-12-27
1629,198,81,2025-12-05,2025-12-07,2025-12-20,Website,Buy,Closed,Apartment,Hyderabad,4686402,17263906,No,No,
1630,594,53,2021-09-01,2021-09-03,2021-09-16,Website,Buy,Closed,Plot,Ahmedabad,3126190,17628015,Yes,No,2021-10-01
1631,689,8,2022-10-21,2022-10-23,2022-11-05,Referral,Rent,Closed,Villa,Bangalore,4617604,14150472,No,No,
1632,613,47,2021-11-09,2021-11-11,2021-11-24,Website,Rent,New,Plot,Bangalore,3772945,13970136,Yes,Yes,2021-12-09
1633,627,71,2025-08-28,2025-08-30,2025-09-12,Ads,Buy,Lost,Plot,Mumbai,3393872,17056161,Yes,No,2025-09-27
1634,65,26,2024-01-17,2024-01-19,2024-02-01,Referral,Rent,Closed,Plot,Chennai,3742923,13471490,Yes,No,2024-02-16
1635,562,10,2024-05-10,2024-05-12,2024-05-25,Referral,Buy,In Progress,Plot,Bangalore,2973898,10280529,No,No,
1636,296,13,2022-05-27,2022-05-29,2022-06-11,Website,Rent,In Progress,Plot,Delhi,4211158,18608395,No,No,
1637,902,72,2025-04-04,2025-04-06,2025-04-19,Walk-in,Buy,Lost,Plot,Chennai,3152584,7821402,No,No,
1638,248,11,2025-07-24,2025-07-26,2025-08-08,Referral,Buy,In Progress,Villa,Pune,2890358,19737080,Yes,No,2025-08-23
1639,149,68,2023-09-11,2023-09-13,2023-09-26,Ads,Rent,New,Villa,Delhi,4102288,11893484,No,No,
1640,546,35,2024-12-29,2024-12-31,2025-01-13,Ads,Rent,New,Apartment,Bangalore,4032713,15652347,Yes,Yes,2025-01-28
1641,975,81,2021-02-10,2021-02-12,2021-02-25,Website,Rent,Lost,Villa,Hyderabad,3351569,12494880,No,No,
1642,881,86,2024-06-09,2024-06-11,2024-06-24,Referral,Rent,Closed,Villa,Bangalore,4527113,19310228,No,No,
1643,439,6,2023-10-26,2023-10-28,2023-11-10,Website,Buy,In Progress,Villa,Bangalore,3872167,15165731,Yes,No,2023-11-25
1644,882,19,2021-12-07,2021-12-09,2021-12-22,Referral,Buy,Lost,Apartment,Ahmedabad,3559606,19844440,No,No,
1645,629,93,2025-09-23,2025-09-25,2025-10-08,Ads,Rent,New,Villa,Delhi,2646400,13138751,Yes,Yes,2025-10-23
1646,258,34,2024-10-01,2024-10-03,2024-10-16,Website,Buy,New,Villa,Mumbai,4378234,13576977,Yes,No,2024-10-31
1647,480,99,2021-09-14,2021-09-16,2021-09-29,Referral,Buy,Lost,Apartment,Hyderabad,2743205,14288892,Yes,No,2021-10-14
1648,432,54,2024-12-12,2024-12-14,2024-12-27,Walk-in,Buy,In Progress,Apartment,Bangalore,4640480,17264168,No,No,
1649,788,65,2024-07-16,2024-07-18,2024-07-31,Website,Rent,Lost,Apartment,Chennai,3749520,10903047,Yes,No,2024-08-15
1650,826,2,2022-04-05,2022-04-07,2022-04-20,Referral,Rent,In Progress,Apartment,Pune,4556977,9362489,Yes,Yes,2022-05-05
1651,919,54,2021-10-20,2021-10-22,2021-11-04,Referral,Rent,New,Plot,Chennai,3513811,7493114,Yes,No,2021-11-19
1652,387,56,2024-07-23,2024-07-25,2024-08-07,Walk-in,Buy,New,Apartment,Bangalore,3363336,11420416,Yes,No,2024-08-22
1653,341,73,2025-02-11,2025-02-13,2025-02-26,Website,Rent,In Progress,Plot,Bangalore,4572826,15540426,No,No,
1654,552,35,2025-03-12,2025-03-14,2025-03-27,Referral,Rent,In Progress,Villa,Bangalore,2185826,10331327,Yes,No,2025-04-11
1655,668,85,2021-02-19,2021-02-21,2021-03-06,Ads,Buy,Closed,Plot,Ahmedabad,2671646,16586649,No,No,
1656,174,56,2025-07-30,2025-08-01,2025-08-14,Referral,Buy,New,Apartment,Delhi,3919221,15810837,Yes,No,2025-08-29
1657,118,21,2022-08-11,2022-08-13,2022-08-26,Referral,Buy,Closed,Apartment,Bangalore,4545939,6473641,No,No,
1658,150,94,2025-03-16,2025-03-18,2025-03-31,Ads,Rent,New,Apartment,Ahmedabad,4761780,9842149,No,No,
1659,965,83,2025-01-19,2025-01-21,2025-02-03,Website,Buy,New,Plot,Delhi,4113295,16020055,Yes,Yes,2025-02-18
1660,55,47,2022-09-23,2022-09-25,2022-10-08,Ads,Rent,Lost,Plot,Ahmedabad,2424392,16935680,No,No,
1661,35,3,2022-03-06,2022-03-08,2022-03-21,Ads,Buy,New,Plot,Ahmedabad,4173180,14954331,No,No,
1662,329,99,2025-10-30,2025-11-01,2025-11-14,Referral,Buy,New,Plot,Ahmedabad,3579611,17316420,Yes,No,2025-11-29
1663,451,45,2022-06-08,2022-06-10,2022-06-23,Website,Buy,In Progress,Plot,Bangalore,4354192,18775887,No,No,
1664,519,7,2024-06-01,2024-06-03,2024-06-16,Walk-in,Buy,New,Apartment,Pune,2586601,10651803,No,No,
1665,234,30,2025-10-13,2025-10-15,2025-10-28,Walk-in,Rent,New,Villa,Bangalore,4242022,7826714,Yes,Yes,2025-11-12
1666,901,9,2023-01-22,2023-01-24,2023-02-06,Walk-in,Rent,Lost,Villa,Bangalore,2280269,7810431,No,No,
1667,692,32,2021-06-28,2021-06-30,2021-07-13,Walk-in,Buy,Lost,Plot,Chennai,3715838,7885541,No,No,
1668,954,90,2025-09-02,2025-09-04,2025-09-17,Referral,Buy,In Progress,Apartment,Ahmedabad,3378145,19840035,No,No,
1669,606,49,2021-01-03,2021-01-05,2021-01-18,Referral,Rent,Lost,Villa,Ahmedabad,2272040,12927155,Yes,No,2021-02-02
1670,551,15,2021-10-28,2021-10-30,2021-11-12,Referral,Buy,Closed,Apartment,Mumbai,3452951,13545403,Yes,Yes,2021-11-27
1671,699,3,2025-03-23,2025-03-25,2025-04-07,Website,Rent,New,Plot,Delhi,4913227,14571320,No,No,
1672,984,19,2024-04-15,2024-04-17,2024-04-30,Referral,Buy,New,Plot,Hyderabad,4815663,16919946,Yes,Yes,2024-05-15
1673,597,63,2021-05-14,2021-05-16,2021-05-29,Walk-in,Buy,Lost,Apartment,Chennai,3281491,14105252,Yes,Yes,2021-06-13
1674,181,99,2022-06-20,2022-06-22,2022-07-05,Walk-in,Buy,Closed,Plot,Mumbai,4902178,18920539,No,No,
1675,388,23,2023-10-20,2023-10-22,2023-11-04,Walk-in,Rent,Lost,Apartment,Bangalore,3830649,13310791,No,No,
1676,742,80,2024-12-17,2024-12-19,2025-01-01,Walk-in,Rent,Lost,Plot,Pune,3269252,12425708,No,No,
1677,700,32,2023-10-23,2023-10-25,2023-11-07,Walk-in,Buy,In Progress,Plot,Delhi,3983604,19120597,No,No,
1678,375,21,2024-01-27,2024-01-29,2024-02-11,Walk-in,Buy,In Progress,Apartment,Bangalore,3329080,17011100,Yes,No,2024-02-26
1679,548,50,2025-10-26,2025-10-28,2025-11-10,Ads,Buy,Lost,Plot,Hyderabad,4445788,12352081,No,No,
1680,384,82,2021-05-20,2021-05-22,2021-06-04,Ads,Rent,Closed,Apartment,Ahmedabad,3558123,19051686,No,No,
1681,985,67,2024-09-29,2024-10-01,2024-10-14,Website,Buy,Closed,Villa,Chennai,2323083,15477976,No,No,
1682,179,20,2024-04-28,2024-04-30,2024-05-13,Website,Buy,Closed,Villa,Delhi,4843769,18380963,Yes,No,2024-05-28
1683,387,78,2022-01-09,2022-01-11,2022-01-24,Website,Rent,In Progress,Plot,Hyderabad,2526863,16155337,No,No,
1684,110,96,2025-02-28,2025-03-02,2025-03-15,Referral,Rent,Closed,Apartment,Ahmedabad,4121397,14912962,No,No,
1685,371,76,2023-05-11,2023-05-13,2023-05-26,Referral,Rent,Lost,Apartment,Bangalore,3046456,13673679,No,No,
1686,765,29,2022-03-09,2022-03-11,2022-03-24,Website,Buy,Closed,Plot,Delhi,3448694,12748259,No,No,
1687,293,87,2023-11-29,2023-12-01,2023-12-14,Referral,Buy,In Progress,Plot,Mumbai,4561404,17100260,No,No,
1688,760,65,2022-03-13,2022-03-15,2022-03-28,Website,Rent,Closed,Villa,Hyderabad,3235959,14039933,Yes,No,2022-04-12
1689,20,79,2021-12-17,2021-12-19,2022-01-01,Website,Rent,Lost,Apartment,Chennai,4000368,17716292,No,No,
1690,492,87,2023-03-08,2023-03-10,2023-03-23,Walk-in,Buy,Lost,Plot,Chennai,4586917,19679528,Yes,Yes,2023-04-07
1691,292,72,2021-10-27,2021-10-29,2021-11-11,Ads,Rent,In Progress,Villa,Pune,3904366,10153428,No,No,
1692,620,66,2025-12-19,2025-12-21,2026-01-03,Walk-in,Buy,In Progress,Apartment,Pune,3041278,11635733,No,No,
1693,34,51,2024-12-13,2024-12-15,2024-12-28,Walk-in,Rent,In Progress,Plot,Pune,2641493,7936647,Yes,Yes,2025-01-12
1694,16,93,2025-09-19,2025-09-21,2025-10-04,Referral,Buy,Lost,Plot,Chennai,4036007,13441053,Yes,Yes,2025-10-19
1695,731,76,2024-11-14,2024-11-16,2024-11-29,Ads,Rent,In Progress,Villa,Bangalore,2131033,18891438,Yes,No,2024-12-14
1696,265,1,2024-12-11,2024-12-13,2024-12-26,Referral,Buy,In Progress,Apartment,Hyderabad,3272425,8865706,Yes,Yes,2025-01-10
1697,999,79,2025-08-11,2025-08-13,2025-08-26,Referral,Rent,New,Villa,Pune,2299779,9816047,No,No,
1698,392,86,2023-03-06,2023-03-08,2023-03-21,Ads,Buy,In Progress,Plot,Ahmedabad,4848892,15380272,Yes,Yes,2023-04-05
1699,275,19,2025-03-12,2025-03-14,2025-03-27,Referral,Buy,New,Plot,Hyderabad,2647885,15516982,No,No,
1700,184,92,2024-07-30,2024-08-01,2024-08-14,Ads,Rent,Closed,Villa,Pune,4419571,8678643,Yes,No,2024-08-29
1701,972,50,2024-03-21,2024-03-23,2024-04-05,Website,Rent,New,Plot,Delhi,3376562,7055727,No,No,
1702,847,58,2023-07-03,2023-07-05,2023-07-18,Walk-in,Rent,In Progress,Plot,Pune,4531047,18548020,Yes,Yes,2023-08-02
1703,544,30,2022-03-27,2022-03-29,2022-04-11,Referral,Buy,In Progress,Villa,Mumbai,4439486,14200127,No,No,
1704,205,60,2023-06-29,2023-07-01,2023-07-14,Referral,Rent,Lost,Plot,Hyderabad,2505168,17226190,Yes,Yes,2023-07-29
1705,451,58,2022-05-27,2022-05-29,2022-06-11,Referral,Rent,Closed,Apartment,Mumbai,3772037,8496879,No,No,
1706,388,97,2021-09-22,2021-09-24,2021-10-07,Website,Buy,In Progress,Villa,Hyderabad,4584879,19316766,Yes,No,2021-10-22
1707,226,21,2023-10-27,2023-10-29,2023-11-11,Referral,Buy,New,Apartment,Bangalore,3179128,18273544,No,No,
1708,226,4,2024-12-26,2024-12-28,2025-01-10,Referral,Rent,Lost,Plot,Hyderabad,2724237,15979225,Yes,No,2025-01-25
1709,149,22,2023-12-19,2023-12-21,2024-01-03,Ads,Rent,Closed,Villa,Pune,3230117,13443212,No,No,
1710,564,40,2025-09-20,2025-09-22,2025-10-05,Ads,Rent,Lost,Apartment,Chennai,3528885,7294603,Yes,No,2025-10-20
1711,24,83,2021-11-24,2021-11-26,2021-12-09,Ads,Buy,In Progress,Plot,Pune,4388282,7703664,Yes,Yes,2021-12-24
1712,872,81,2025-02-24,2025-02-26,2025-03-11,Referral,Buy,New,Villa,Chennai,3574734,14881941,Yes,No,2025-03-26
1713,542,26,2024-05-24,2024-05-26,2024-06-08,Referral,Rent,In Progress,Villa,Chennai,4933209,7047781,Yes,No,2024-06-23
1714,105,79,2024-03-18,2024-03-20,2024-04-02,Ads,Buy,Lost,Plot,Hyderabad,4052730,17441605,No,No,
1715,720,98,2025-02-06,2025-02-08,2025-02-21,Website,Buy,Lost,Apartment,Bangalore,3549350,11182390,No,No,
1716,501,6,2022-10-13,2022-10-15,2022-10-28,Referral,Buy,New,Plot,Pune,4973662,16708364,Yes,No,2022-11-12
1717,103,59,2024-07-08,2024-07-10,2024-07-23,Referral,Buy,In Progress,Plot,Bangalore,2310326,9555422,No,No,
1718,608,59,2021-12-19,2021-12-21,2022-01-03,Walk-in,Buy,Lost,Plot,Delhi,3222020,13358596,No,No,
1719,715,43,2021-08-01,2021-08-03,2021-08-16,Website,Buy,Closed,Villa,Bangalore,2362185,18290626,No,No,
1720,195,29,2021-09-17,2021-09-19,2021-10-02,Website,Rent,In Progress,Plot,Bangalore,2684336,10998253,Yes,No,2021-10-17
1721,783,100,2021-01-12,2021-01-14,2021-01-27,Ads,Buy,In Progress,Apartment,Ahmedabad,3166932,16430739,No,No,
1722,761,10,2022-11-26,2022-11-28,2022-12-11,Website,Rent,In Progress,Villa,Delhi,3909861,9409013,Yes,Yes,2022-12-26
1723,97,23,2022-11-02,2022-11-04,2022-11-17,Website,Buy,Closed,Apartment,Chennai,2165142,16099264,Yes,Yes,2022-12-02
1724,496,75,2024-04-27,2024-04-29,2024-05-12,Website,Buy,Closed,Villa,Delhi,4726459,13112647,No,No,
1725,758,14,2023-02-17,2023-02-19,2023-03-04,Ads,Rent,In Progress,Plot,Chennai,2544032,7287835,Yes,Yes,2023-03-19
1726,467,29,2023-08-05,2023-08-07,2023-08-20,Referral,Rent,Lost,Villa,Pune,3231954,15249922,No,No,
1727,449,21,2024-12-02,2024-12-04,2024-12-17,Website,Buy,Lost,Plot,Delhi,2753377,11650368,Yes,Yes,2025-01-01
1728,147,30,2024-08-02,2024-08-04,2024-08-17,Ads,Rent,In Progress,Plot,Ahmedabad,2981138,9967874,No,No,
1729,573,78,2022-02-11,2022-02-13,2022-02-26,Referral,Rent,Lost,Plot,Chennai,2941743,11307897,Yes,Yes,2022-03-13
1730,149,90,2022-02-28,2022-03-02,2022-03-15,Referral,Buy,Closed,Villa,Chennai,2491858,13241324,Yes,Yes,2022-03-30
1731,451,91,2025-02-11,2025-02-13,2025-02-26,Walk-in,Rent,Closed,Apartment,Bangalore,4370123,13907624,No,No,
1732,547,40,2024-10-09,2024-10-11,2024-10-24,Referral,Rent,Lost,Apartment,Pune,4985265,8134592,Yes,Yes,2024-11-08
1733,408,50,2022-09-28,2022-09-30,2022-10-13,Website,Buy,Lost,Plot,Pune,2044996,6994723,Yes,No,2022-10-28
1734,805,38,2025-11-12,2025-11-14,2025-11-27,Website,Buy,Closed,Plot,Mumbai,3767674,16464758,Yes,No,2025-12-12
1735,865,87,2025-12-25,2025-12-27,2026-01-09,Walk-in,Buy,In Progress,Plot,Delhi,3447847,10147696,No,No,
1736,399,53,2022-02-17,2022-02-19,2022-03-04,Referral,Buy,In Progress,Plot,Chennai,2673665,17947331,Yes,No,2022-03-19
1737,917,23,2025-07-18,2025-07-20,2025-08-02,Referral,Rent,In Progress,Apartment,Mumbai,3705301,9895585,No,No,
1738,175,88,2022-03-15,2022-03-17,2022-03-30,Referral,Buy,Closed,Villa,Pune,2948878,11707432,Yes,Yes,2022-04-14
1739,561,1,2021-04-03,2021-04-05,2021-04-18,Referral,Rent,Lost,Plot,Ahmedabad,4065834,17350947,No,No,
1740,195,48,2025-01-08,2025-01-10,2025-01-23,Walk-in,Rent,In Progress,Apartment,Mumbai,4143058,12601388,No,No,
1741,402,78,2024-04-08,2024-04-10,2024-04-23,Walk-in,Rent,Lost,Villa,Hyderabad,2953551,17450567,Yes,Yes,2024-05-08
1742,502,21,2024-02-19,2024-02-21,2024-03-05,Referral,Buy,New,Plot,Ahmedabad,3931644,12954851,No,No,
1743,570,25,2024-10-18,2024-10-20,2024-11-02,Ads,Buy,New,Apartment,Mumbai,2308074,12120199,Yes,Yes,2024-11-17
1744,949,70,2022-02-18,2022-02-20,2022-03-05,Referral,Buy,New,Plot,Chennai,2783345,13700919,No,No,
1745,237,39,2025-05-01,2025-05-03,2025-05-16,Referral,Rent,Closed,Plot,Chennai,4438324,7716408,No,No,
1746,813,22,2024-12-07,2024-12-09,2024-12-22,Referral,Rent,Closed,Apartment,Ahmedabad,2746870,11129576,Yes,Yes,2025-01-06
1747,847,62,2021-09-09,2021-09-11,2021-09-24,Referral,Rent,New,Villa,Pune,3504574,14134174,No,No,
1748,645,71,2023-03-04,2023-03-06,2023-03-19,Walk-in,Rent,New,Apartment,Hyderabad,2931400,9887733,No,No,
1749,14,75,2024-03-04,2024-03-06,2024-03-19,Ads,Buy,New,Plot,Bangalore,2098195,19081293,Yes,Yes,2024-04-03
1750,364,93,2024-03-20,2024-03-22,2024-04-04,Ads,Rent,Closed,Plot,Ahmedabad,3263466,6196050,Yes,No,2024-04-19
1751,861,55,2024-07-02,2024-07-04,2024-07-17,Walk-in,Buy,Lost,Villa,Ahmedabad,4632630,17847273,No,No,
1752,768,11,2021-07-25,2021-07-27,2021-08-09,Website,Rent,New,Villa,Mumbai,2603397,14378877,No,No,
1753,147,70,2021-09-16,2021-09-18,2021-10-01,Ads,Buy,Closed,Villa,Chennai,2434322,15646846,Yes,Yes,2021-10-16
1754,600,6,2025-06-14,2025-06-16,2025-06-29,Website,Rent,New,Plot,Ahmedabad,3417616,19304314,No,No,
1755,633,59,2022-04-15,2022-04-17,2022-04-30,Referral,Rent,Closed,Apartment,Pune,4436907,11677647,Yes,No,2022-05-15
1756,845,21,2025-08-05,2025-08-07,2025-08-20,Website,Rent,New,Villa,Ahmedabad,4398106,18082361,Yes,No,2025-09-04
1757,962,37,2024-12-14,2024-12-16,2024-12-29,Ads,Rent,Closed,Villa,Bangalore,3037439,16959536,No,No,
1758,981,99,2023-10-09,2023-10-11,2023-10-24,Ads,Buy,Lost,Apartment,Hyderabad,2313671,7116169,No,No,
1759,378,19,2023-09-09,2023-09-11,2023-09-24,Website,Rent,New,Apartment,Mumbai,2616522,6321738,No,No,
1760,556,67,2023-09-09,2023-09-11,2023-09-24,Website,Buy,Lost,Apartment,Pune,2175003,15378001,Yes,Yes,2023-10-09
1761,246,21,2023-06-12,2023-06-14,2023-06-27,Walk-in,Rent,Lost,Villa,Pune,2247090,9743640,Yes,No,2023-07-12
1762,61,26,2024-06-21,2024-06-23,2024-07-06,Website,Rent,New,Villa,Hyderabad,2842843,7585309,Yes,No,2024-07-21
1763,329,21,2021-07-11,2021-07-13,2021-07-26,Referral,Buy,In Progress,Apartment,Mumbai,4703252,17120581,No,No,
1764,39,74,2022-05-30,2022-06-01,2022-06-14,Walk-in,Buy,New,Villa,Hyderabad,2073313,15796555,No,No,
1765,726,40,2022-03-26,2022-03-28,2022-04-10,Website,Rent,Closed,Villa,Bangalore,2801461,7612198,Yes,Yes,2022-04-25
1766,367,76,2024-03-24,2024-03-26,2024-04-08,Website,Buy,In Progress,Apartment,Pune,4682085,17689708,No,No,
1767,939,61,2024-01-21,2024-01-23,2024-02-05,Ads,Buy,Closed,Apartment,Bangalore,4051501,14736212,Yes,Yes,2024-02-20
1768,542,64,2024-10-31,2024-11-02,2024-11-15,Walk-in,Buy,In Progress,Villa,Hyderabad,3680814,12076368,Yes,Yes,2024-11-30
