LeaseID,PropertyID,AgentID,CustomerID,LeaseStartDate,LeaseEndDate,AgreementDate,MonthlyRent,SecurityDeposit,MaintenanceCharge,BrokerageAmount,BrokeragePercent,LeaseTenureMonths,RentEscalationPercent,LockInPeriodMonths,NoticePeriodDays,LeaseType,LeaseStatus,PaymentFrequency
1129,547,61,465,2023-09-22,2025-09-11,2023-09-12,49353,100128,3935,37761,1,24,10,6,30,Commercial,Active,Monthly
1130,1388,78,801,2022-06-09,2024-05-29,2022-05-30,43628,101433,7501,31423,1,24,10,11,60,Commercial,Active,Quarterly
1131,903,32,827,2024-08-03,2025-06-29,2024-07-24,24909,54950,3928,45108,1,11,5,11,30,Residential,Expired,Quarterly
1132,3845,61,495,2022-08-13,2025-07-28,2022-08-03,33063,118561,5621,21543,1,36,5,11,30,Residential,Expired,Quarterly
1133,4193,44,631,2024-12-16,2025-11-11,2024-12-06,42789,123033,4878,26391,1,11,10,11,60,Commercial,Expired,Quarterly
1134,2823,36,101,2023-02-10,2026-01-25,2023-01-31,34677,174995,7906,38608,1,36,5,6,30,Residential,Expired,Quarterly
1135,1025,76,489,2022-07-16,2025-06-30,2022-07-06,43251,66245,5090,11809,2,36,10,11,60,Commercial,Active,Quarterly
1136,2577,55,844,2022-01-17,2024-01-07,2022-01-07,69418,86001,3600,13883,1,24,5,11,30,Residential,Active,Quarterly
1137,1771,91,641,2022-04-15,2024-04-04,2022-04-05,64868,101236,3163,44629,2,24,10,6,30,Commercial,Active,Monthly
1138,237,98,770,2021-03-08,2023-02-26,2021-02-26,38464,160789,2599,16771,1,24,10,11,30,Residential,Expired,Monthly
1139,2623,17,632,2021-12-07,2024-11-21,2021-11-27,48397,155998,3344,41112,2,36,5,11,60,Residential,Expired,Monthly
1140,2863,30,9,2024-10-29,2025-09-24,2024-10-19,36445,101847,7144,16134,1,11,5,11,60,Commercial,Expired,Quarterly
1141,2636,70,246,2021-06-03,2023-05-24,2021-05-24,50226,112622,7638,28836,1,24,10,6,60,Commercial,Expired,Quarterly
1142,3731,83,863,2022-02-09,2025-01-24,2022-01-30,35991,100669,4962,39062,2,36,10,6,30,Residential,Active,Monthly
1143,26,30,163,2023-11-27,2025-11-16,2023-11-17,22230,189948,7101,27484,1,24,10,6,30,Commercial,Expired,Monthly
1144,3183,44,976,2023-02-24,2024-01-20,2023-02-14,41444,80511,7337,28522,2,11,5,11,60,Residential,Expired,Quarterly
1145,3550,92,830,2022-12-02,2025-11-16,2022-11-22,40763,67609,3884,42520,1,36,10,6,60,Commercial,Active,Quarterly
1146,779,43,186,2023-02-17,2026-02-01,2023-02-07,38471,56378,6871,33575,2,36,5,6,30,Residential,Expired,Quarterly
1147,2181,47,624,2022-04-18,2025-04-02,2022-04-08,34998,151281,6218,11381,2,36,10,6,60,Commercial,Expired,Quarterly
1148,4217,58,998,2021-07-06,2024-06-20,2021-06-26,69141,98567,6885,37774,1,36,10,11,60,Commercial,Expired,Monthly
1149,1345,28,305,2023-04-24,2026-04-08,2023-04-14,50860,76947,2038,43950,2,36,5,11,30,Commercial,Expired,Quarterly
1150,2658,53,982,2022-05-23,2025-05-07,2022-05-13,27487,144038,4351,18006,2,36,10,6,30,Residential,Active,Quarterly
1151,3501,21,135,2024-03-03,2025-01-27,2024-02-22,40817,117474,2933,11402,1,11,10,6,60,Commercial,Active,Monthly
1152,3645,50,616,2022-05-04,2024-04-23,2022-04-24,67603,110581,2754,48858,2,24,5,6,30,Commercial,Expired,Monthly
1153,4729,96,869,2024-05-16,2025-04-11,2024-05-06,18674,186441,4775,35558,1,11,10,6,30,Commercial,Expired,Monthly
1154,1594,58,573,2023-09-22,2026-09-06,2023-09-12,65695,146824,5306,18194,1,36,5,6,60,Commercial,Expired,Quarterly
1155,2245,20,543,2024-04-24,2025-03-20,2024-04-14,50369,153880,5318,25899,1,11,10,11,60,Commercial,Active,Quarterly
1156,2513,67,441,2023-04-28,2024-03-23,2023-04-18,56483,103094,5325,24584,1,11,10,6,60,Residential,Expired,Monthly
1157,2325,54,209,2023-05-19,2025-05-08,2023-05-09,18019,71722,3361,28861,1,24,10,6,60,Commercial,Expired,Quarterly
1158,3983,2,889,2022-06-28,2025-06-12,2022-06-18,29076,193238,4771,23781,1,36,5,11,30,Commercial,Expired,Monthly
1159,4415,69,100,2021-12-08,2023-11-28,2021-11-28,56826,60604,6985,42638,2,24,5,11,30,Residential,Active,Quarterly
1160,3878,24,391,2021-06-20,2024-06-04,2021-06-10,38241,100624,6524,19285,1,36,5,11,60,Residential,Active,Monthly
1161,3724,94,519,2023-04-21,2025-04-10,2023-04-11,34924,161079,2698,44152,2,24,10,11,60,Commercial,Active,Quarterly
1162,3087,27,571,2023-02-28,2025-02-17,2023-02-18,36649,191006,7468,11465,1,24,5,11,60,Residential,Active,Quarterly
1163,2539,83,776,2021-07-31,2023-07-21,2021-07-21,52658,39760,7668,42766,2,24,5,11,60,Commercial,Expired,Quarterly
1164,1987,20,87,2021-08-07,2023-07-28,2021-07-28,60714,156528,6808,40042,1,24,10,11,30,Residential,Active,Monthly
1165,3730,47,598,2022-04-09,2025-03-24,2022-03-30,33982,124862,6285,11798,1,36,5,11,60,Commercial,Expired,Quarterly
1166,3417,16,269,2024-02-20,2027-02-04,2024-02-10,40992,162661,5712,31212,2,36,5,11,30,Residential,Active,Monthly
1167,1812,57,622,2024-07-29,2027-07-14,2024-07-19,54480,93778,4919,39993,1,36,10,6,60,Residential,Expired,Quarterly
1168,2002,11,75,2021-03-11,2024-02-24,2021-03-01,67564,156385,3550,32792,1,36,5,6,30,Commercial,Active,Quarterly
1169,3552,81,260,2022-01-23,2022-12-19,2022-01-13,41792,72802,5162,15906,2,11,5,11,60,Commercial,Active,Quarterly
1170,3977,2,15,2024-09-01,2027-08-17,2024-08-22,56068,105397,3898,41900,1,36,10,6,60,Residential,Expired,Quarterly
1171,1954,29,937,2022-02-01,2022-12-28,2022-01-22,31608,114033,5960,40748,2,11,10,6,30,Commercial,Active,Quarterly
1172,4826,48,964,2021-12-10,2024-11-24,2021-11-30,47164,125930,7519,26196,2,36,5,11,30,Commercial,Expired,Monthly
1173,4008,76,247,2021-05-21,2022-04-16,2021-05-11,43849,187492,2758,19788,2,11,5,6,30,Commercial,Active,Quarterly
1174,714,3,23,2022-02-06,2024-01-27,2022-01-27,47881,162267,7753,23980,2,24,5,11,30,Residential,Active,Monthly
1175,3244,51,887,2023-01-27,2025-01-16,2023-01-17,26806,191309,6752,14635,2,24,10,11,60,Residential,Active,Quarterly
1176,1341,48,675,2023-05-04,2024-03-29,2023-04-24,55309,64134,6946,39100,2,11,5,6,60,Commercial,Expired,Quarterly
1177,984,69,736,2022-06-01,2025-05-16,2022-05-22,63797,46798,5926,24534,1,36,10,6,30,Residential,Active,Quarterly
1178,1557,42,174,2021-09-17,2023-09-07,2021-09-07,26037,142117,2504,46211,2,24,5,6,30,Residential,Expired,Monthly
1179,3093,63,485,2021-07-17,2024-07-01,2021-07-07,59106,130779,7624,37327,1,36,5,6,60,Residential,Active,Monthly
1180,4042,68,87,2024-05-13,2026-05-03,2024-05-03,47853,136186,2447,10859,1,24,10,6,30,Residential,Active,Monthly
1181,2441,29,797,2023-12-27,2024-11-21,2023-12-17,19707,53063,5545,45482,2,11,5,11,30,Commercial,Active,Monthly
1182,2053,49,181,2021-07-02,2023-06-22,2021-06-22,32304,102203,4409,30725,1,24,5,11,60,Commercial,Active,Monthly
1183,419,65,693,2024-05-28,2026-05-18,2024-05-18,24716,177752,4835,24657,2,24,5,11,60,Residential,Active,Quarterly
1184,728,3,210,2024-10-10,2027-09-25,2024-09-30,62059,64369,6188,40787,2,36,5,6,60,Commercial,Expired,Quarterly
1185,4905,27,180,2021-08-11,2022-07-07,2021-08-01,20316,164427,7087,14849,2,11,5,11,60,Commercial,Expired,Monthly
1186,4603,96,248,2022-11-16,2023-10-12,2022-11-06,64341,168571,4950,11095,1,11,5,6,60,Residential,Expired,Quarterly
1187,2754,19,971,2022-05-14,2024-05-03,2022-05-04,51421,68206,3429,13722,1,24,10,11,30,Commercial,Active,Monthly
1188,1094,24,349,2022-02-13,2024-02-03,2022-02-03,15907,155668,4148,27667,1,24,10,6,30,Residential,Active,Monthly
1189,190,61,499,2024-02-27,2026-02-16,2024-02-17,67206,44925,4456,16974,2,24,10,11,30,Residential,Expired,Monthly
1190,1693,32,299,2023-08-21,2026-08-05,2023-08-11,62421,120943,3879,33446,1,36,10,11,60,Commercial,Expired,Quarterly
1191,921,72,300,2023-04-11,2026-03-26,2023-04-01,64481,59663,5011,26190,2,36,10,11,60,Residential,Expired,Monthly
1192,2749,49,310,2022-04-19,2025-04-03,2022-04-09,32983,127938,5456,43983,1,36,5,6,60,Commercial,Expired,Quarterly
1193,11,77,834,2022-04-23,2023-03-19,2022-04-13,47667,84742,7790,42771,2,11,10,6,30,Commercial,Expired,Quarterly
1194,816,97,240,2024-10-31,2026-10-21,2024-10-21,32719,48580,4648,45390,2,24,5,11,60,Commercial,Active,Monthly
1195,1956,61,136,2023-09-09,2025-08-29,2023-08-30,42995,178620,2908,48408,1,24,5,6,30,Residential,Active,Quarterly
1196,4006,6,469,2021-01-16,2021-12-12,2021-01-06,40118,161433,2591,31906,1,11,5,11,60,Commercial,Expired,Quarterly
1197,4128,65,413,2021-04-15,2023-04-05,2021-04-05,47362,139258,2976,25602,1,24,5,11,60,Residential,Expired,Quarterly
1198,2778,3,366,2021-04-28,2023-04-18,2021-04-18,53469,162453,7150,33538,2,24,10,11,30,Residential,Active,Quarterly
1199,1473,23,458,2021-05-06,2024-04-20,2021-04-26,35019,125316,3232,47233,1,36,5,11,30,Commercial,Expired,Monthly
1200,4238,35,664,2022-02-21,2024-02-11,2022-02-11,21980,160987,5897,37267,2,24,5,6,30,Residential,Expired,Monthly
1201,4438,73,685,2024-04-08,2025-03-04,2024-03-29,62194,171647,7425,26333,2,11,5,11,30,Commercial,Expired,Monthly
1202,3701,97,5,2024-09-29,2026-09-19,2024-09-19,58917,120679,4908,27162,2,24,5,11,30,Residential,Active,Quarterly
1203,1394,49,496,2021-03-13,2022-02-06,2021-03-03,17701,30239,3893,14584,2,11,5,11,60,Commercial,Active,Quarterly
1204,2381,74,959,2021-04-08,2024-03-23,2021-03-29,38419,194774,3952,41978,2,36,5,6,60,Commercial,Active,Quarterly
1205,1005,49,867,2023-09-01,2024-07-27,2023-08-22,46388,41569,2136,37630,2,11,5,6,60,Residential,Expired,Quarterly
1206,3273,92,164,2021-09-15,2023-09-05,2021-09-05,59082,98215,7797,14885,1,24,10,6,60,Residential,Active,Monthly
1207,645,73,426,2021-04-15,2024-03-30,2021-04-05,29653,38672,6160,49550,2,36,5,11,60,Commercial,Active,Monthly
1208,2828,24,146,2023-09-28,2026-09-12,2023-09-18,37909,140138,6434,23300,1,36,10,11,30,Residential,Expired,Quarterly
1209,290,37,436,2024-10-15,2025-09-10,2024-10-05,23141,45766,3011,38636,1,11,5,6,60,Commercial,Active,Monthly
1210,3598,4,909,2022-02-09,2024-01-30,2022-01-30,21359,89361,3534,27619,2,24,5,11,30,Residential,Active,Monthly
1211,2486,28,906,2021-06-08,2024-05-23,2021-05-29,45812,34703,3993,28809,1,36,5,11,30,Residential,Active,Quarterly
1212,58,98,694,2023-05-08,2025-04-27,2023-04-28,31751,167774,4364,43650,1,24,5,6,60,Commercial,Expired,Monthly
1213,1049,91,270,2023-03-10,2026-02-22,2023-02-28,30888,47782,6897,10828,1,36,5,6,60,Commercial,Expired,Monthly
1214,4523,48,522,2021-12-05,2024-11-19,2021-11-25,42287,139492,3354,39509,1,36,5,6,60,Residential,Expired,Monthly
1215,887,36,308,2022-12-25,2024-12-14,2022-12-15,48148,70806,6134,19063,1,24,10,11,60,Residential,Expired,Quarterly
1216,3303,82,194,2021-04-18,2023-04-08,2021-04-08,32254,139513,4708,27000,2,24,10,6,30,Commercial,Expired,Monthly
1217,4492,7,321,2022-05-20,2023-04-15,2022-05-10,50902,142698,4825,30678,2,11,10,11,30,Residential,Active,Quarterly
1218,508,2,202,2024-08-17,2025-07-13,2024-08-07,64764,187467,4532,25432,1,11,10,6,30,Commercial,Active,Monthly
1219,3064,59,181,2021-09-21,2022-08-17,2021-09-11,40042,181757,3491,29406,1,11,5,11,30,Residential,Expired,Quarterly
1220,657,15,526,2022-09-23,2023-08-19,2022-09-13,34659,100439,4060,43706,1,11,5,6,60,Commercial,Active,Quarterly
1221,3575,12,735,2024-05-06,2027-04-21,2024-04-26,48767,59138,6300,10486,2,36,5,6,30,Commercial,Active,Monthly
1222,707,50,1,2024-10-14,2027-09-29,2024-10-04,28783,121040,3719,38898,1,36,5,11,30,Residential,Active,Monthly
1223,1105,42,749,2022-03-23,2025-03-07,2022-03-13,67159,186838,4293,31870,1,36,10,6,30,Residential,Expired,Monthly
1224,3720,77,28,2023-06-06,2024-05-01,2023-05-27,66118,184255,4204,35458,2,11,5,6,60,Commercial,Expired,Monthly
1225,2614,51,395,2024-12-01,2025-10-27,2024-11-21,48458,106834,3318,12415,2,11,5,6,30,Residential,Active,Monthly
1226,1977,97,85,2023-04-22,2025-04-11,2023-04-12,18043,188437,2521,41642,1,24,5,11,60,Residential,Expired,Quarterly
1227,1036,38,722,2022-12-30,2024-12-19,2022-12-20,29921,124543,2379,13447,2,24,5,11,60,Residential,Expired,Monthly
1228,1018,82,29,2023-12-05,2026-11-19,2023-11-25,54153,64221,2697,45399,1,36,10,11,30,Residential,Active,Quarterly
1229,3398,64,406,2023-07-11,2026-06-25,2023-07-01,46788,105706,7293,25551,1,36,10,11,60,Residential,Active,Monthly
1230,3588,26,102,2022-01-17,2022-12-13,2022-01-07,46817,159130,5706,45587,1,11,5,6,30,Residential,Active,Quarterly
1231,4518,3,619,2024-08-11,2026-08-01,2024-08-01,16042,30255,2166,45590,1,24,10,6,60,Commercial,Expired,Monthly
1232,2944,59,569,2021-12-16,2023-12-06,2021-12-06,67569,96872,5743,27055,2,24,10,6,60,Commercial,Expired,Monthly
1233,2045,22,590,2024-08-02,2025-06-28,2024-07-23,59707,152203,6300,47578,1,11,5,11,30,Residential,Active,Monthly
1234,1135,20,670,2022-06-05,2025-05-20,2022-05-26,66482,171393,3507,32347,1,36,5,11,30,Commercial,Expired,Quarterly
1235,257,10,373,2024-06-04,2026-05-25,2024-05-25,58616,123874,4048,22543,1,24,10,6,30,Commercial,Expired,Monthly
1236,3430,82,354,2022-07-19,2024-07-08,2022-07-09,24370,143741,5601,33353,1,24,10,11,30,Commercial,Active,Quarterly
1237,3299,100,393,2024-05-22,2026-05-12,2024-05-12,21770,144499,4198,41431,2,24,5,6,30,Residential,Active,Monthly
1238,1699,41,832,2024-08-29,2026-08-19,2024-08-19,68630,186484,3148,25297,1,24,10,6,30,Commercial,Active,Monthly
1239,1054,34,358,2024-02-18,2026-02-07,2024-02-08,16614,145485,5028,27831,2,24,5,6,60,Residential,Active,Quarterly
1240,609,69,619,2022-10-03,2024-09-22,2022-09-23,59969,60187,4515,32986,2,24,5,6,30,Commercial,Expired,Quarterly
1241,520,3,354,2023-07-30,2025-07-19,2023-07-20,66739,138839,5223,45281,2,24,10,6,60,Residential,Active,Monthly
1242,4360,50,660,2021-08-12,2024-07-27,2021-08-02,28319,185533,4737,16690,1,36,5,6,60,Commercial,Expired,Quarterly
1243,2075,35,158,2021-02-26,2024-02-11,2021-02-16,36213,199368,6318,28554,2,36,10,11,30,Residential,Active,Monthly
1244,1588,63,841,2022-01-25,2025-01-09,2022-01-15,55205,160593,2321,22717,1,36,10,11,30,Residential,Expired,Quarterly
1245,3130,70,834,2021-05-05,2023-04-25,2021-04-25,35804,88341,6163,36602,2,24,10,11,30,Commercial,Expired,Quarterly
1246,3923,87,529,2021-07-29,2023-07-19,2021-07-19,65123,159846,7663,16395,2,24,5,11,30,Residential,Expired,Monthly
1247,402,76,336,2022-07-28,2025-07-12,2022-07-18,32031,133952,4252,16749,2,36,10,11,30,Residential,Expired,Monthly
1248,4316,45,943,2023-08-26,2026-08-10,2023-08-16,44308,180611,3552,31028,2,36,10,11,60,Commercial,Active,Monthly
1249,3237,37,501,2024-07-29,2027-07-14,2024-07-19,41692,70370,6542,23259,1,36,5,11,30,Residential,Expired,Monthly
1250,4529,40,475,2023-10-19,2025-10-08,2023-10-09,28033,80860,3555,32792,2,24,5,11,60,Residential,Active,Quarterly
1251,4182,18,511,2023-12-16,2024-11-10,2023-12-06,51512,83199,4787,48898,1,11,5,6,30,Residential,Expired,Quarterly
1252,4720,2,364,2024-01-11,2026-12-26,2024-01-01,16307,153009,6326,31966,2,36,10,6,60,Residential,Expired,Quarterly
1253,914,88,411,2021-05-04,2022-03-30,2021-04-24,23999,123908,2803,44684,2,11,10,11,30,Commercial,Active,Monthly
1254,1577,97,149,2023-05-13,2026-04-27,2023-05-03,20879,196985,5295,38148,1,36,10,6,30,Commercial,Active,Monthly
1255,2291,98,585,2023-01-23,2026-01-07,2023-01-13,59330,33897,5033,25547,1,36,10,11,30,Commercial,Expired,Monthly
1256,1697,71,593,2022-05-20,2025-05-04,2022-05-10,22233,198182,7794,23914,2,36,5,6,60,Commercial,Active,Quarterly
1257,3925,86,659,2022-04-21,2025-04-05,2022-04-11,66875,36860,7095,15785,2,36,10,6,60,Commercial,Expired,Monthly
1258,3881,88,211,2021-09-09,2023-08-30,2021-08-30,47573,57600,3519,44446,1,24,10,6,60,Residential,Active,Quarterly
1259,4198,13,875,2022-04-12,2024-04-01,2022-04-02,50403,140540,5128,39273,2,24,5,11,30,Residential,Active,Monthly
1260,4856,84,657,2021-02-25,2022-01-21,2021-02-15,49546,172378,5481,27829,1,11,10,6,30,Residential,Expired,Quarterly
1261,1220,64,731,2024-07-06,2025-06-01,2024-06-26,19389,36444,7365,27408,2,11,5,6,60,Residential,Expired,Quarterly
1262,2961,5,77,2024-09-08,2027-08-24,2024-08-29,33907,142040,5455,20012,1,36,5,11,30,Commercial,Active,Quarterly
1263,90,16,783,2021-02-14,2022-01-10,2021-02-04,44817,148682,6686,42523,2,11,10,6,30,Commercial,Expired,Quarterly
1264,4338,77,745,2023-03-04,2026-02-16,2023-02-22,65162,58981,6209,46654,2,36,5,11,30,Residential,Expired,Quarterly
1265,1278,93,274,2023-06-10,2026-05-25,2023-05-31,15488,183155,6320,43067,1,36,10,11,60,Residential,Active,Monthly
1266,1004,94,3,2021-03-24,2024-03-08,2021-03-14,61656,32535,7276,11309,2,36,5,6,30,Commercial,Expired,Monthly
1267,3926,11,872,2022-12-12,2024-12-01,2022-12-02,21489,163479,3497,34780,1,24,10,11,30,Commercial,Expired,Monthly
1268,1688,16,934,2021-08-30,2024-08-14,2021-08-20,44866,170739,6770,19883,1,36,10,11,30,Commercial,Expired,Monthly
1269,1951,15,791,2023-06-26,2025-06-15,2023-06-16,28718,120437,2227,13629,1,24,5,6,30,Commercial,Active,Quarterly
1270,951,4,43,2021-03-12,2023-03-02,2021-03-02,67775,193030,3787,16557,2,24,10,11,60,Commercial,Active,Quarterly
1271,4015,93,531,2022-08-23,2024-08-12,2022-08-13,57391,156109,7843,10993,1,24,5,6,60,Residential,Active,Monthly
1272,4474,41,49,2024-05-21,2025-04-16,2024-05-11,36181,185135,7121,13802,2,11,5,6,60,Residential,Expired,Quarterly
1273,4015,57,802,2021-02-25,2022-01-21,2021-02-15,62251,52335,4993,14437,1,11,5,11,30,Commercial,Active,Monthly
1274,2888,63,726,2023-12-01,2026-11-15,2023-11-21,38419,36608,3314,16836,1,36,10,6,60,Commercial,Expired,Monthly
1275,4899,8,553,2023-10-19,2025-10-08,2023-10-09,52913,38107,7554,36656,2,24,10,11,60,Residential,Expired,Quarterly
1276,1126,3,787,2023-08-15,2024-07-10,2023-08-05,50021,50016,2126,28835,1,11,5,6,30,Commercial,Active,Monthly
1277,1156,72,142,2023-01-16,2025-01-05,2023-01-06,21777,101906,3483,28800,1,24,5,11,60,Residential,Expired,Quarterly
1278,43,86,254,2021-12-23,2022-11-18,2021-12-13,20872,121559,7794,42088,1,11,10,6,60,Residential,Active,Quarterly
1279,363,77,176,2021-04-29,2022-03-25,2021-04-19,40981,80864,4587,10265,2,11,5,6,60,Commercial,Active,Quarterly
1280,4856,36,812,2024-08-13,2026-08-03,2024-08-03,60880,153570,2169,27636,1,24,10,6,30,Residential,Expired,Monthly
1281,4889,29,128,2022-01-19,2024-01-09,2022-01-09,26234,188495,4109,31761,1,24,5,6,30,Residential,Expired,Quarterly
1282,1484,29,20,2021-01-12,2023-01-02,2021-01-02,52171,74904,6316,31003,2,24,10,6,30,Commercial,Expired,Monthly
1283,2103,38,74,2021-04-10,2023-03-31,2021-03-31,50618,49424,4827,33371,2,24,5,11,60,Residential,Active,Monthly
1284,1924,59,732,2021-07-30,2022-06-25,2021-07-20,37810,121249,6334,16016,1,11,10,11,30,Commercial,Expired,Monthly
1285,3642,69,37,2024-07-12,2026-07-02,2024-07-02,41927,160972,4358,48508,1,24,5,11,30,Residential,Expired,Monthly
1286,3906,42,497,2024-04-23,2027-04-08,2024-04-13,28327,170923,7425,41290,1,36,5,6,60,Commercial,Active,Monthly
1287,2042,97,955,2021-02-19,2022-01-15,2021-02-09,56131,125305,6144,36609,2,11,10,6,30,Commercial,Expired,Monthly
1288,2656,29,356,2024-12-15,2027-11-30,2024-12-05,37753,103802,5111,39848,1,36,5,6,30,Residential,Active,Quarterly
1289,4512,39,769,2023-01-18,2023-12-14,2023-01-08,15735,59155,4266,33982,1,11,5,11,60,Commercial,Expired,Monthly
1290,3348,65,347,2024-02-26,2027-02-10,2024-02-16,22831,59879,6846,29675,1,36,10,6,60,Residential,Active,Monthly
1291,1036,57,20,2021-01-21,2023-01-11,2021-01-11,58256,166294,4503,49502,1,24,5,11,30,Residential,Active,Quarterly
1292,2304,53,626,2023-09-10,2024-08-05,2023-08-31,59333,110271,3099,32114,1,11,10,11,30,Commercial,Active,Monthly
1293,4874,98,597,2023-04-25,2026-04-09,2023-04-15,58830,106923,2736,18988,1,36,10,6,30,Commercial,Expired,Quarterly
1294,3197,18,762,2022-07-26,2025-07-10,2022-07-16,50695,143421,2301,15742,1,36,5,11,30,Residential,Expired,Monthly
1295,187,98,347,2022-01-25,2025-01-09,2022-01-15,65038,34638,7367,41271,2,36,10,6,60,Commercial,Active,Quarterly
1296,772,86,911,2024-10-16,2027-10-01,2024-10-06,31094,149885,6399,25483,2,36,5,11,30,Commercial,Active,Monthly
1297,331,5,23,2023-08-04,2026-07-19,2023-07-25,34948,199095,2548,11071,1,36,10,11,30,Commercial,Active,Monthly
1298,3385,35,76,2022-11-09,2023-10-05,2022-10-30,57817,72881,7634,25305,1,11,10,6,30,Commercial,Active,Quarterly
1299,2113,53,441,2023-12-11,2025-11-30,2023-12-01,55233,55972,7356,49667,2,24,10,11,30,Commercial,Expired,Quarterly
1300,2871,19,479,2021-10-25,2023-10-15,2021-10-15,46088,134291,2731,42314,2,24,10,6,60,Residential,Expired,Monthly
1301,4660,35,626,2023-11-14,2024-10-09,2023-11-04,23717,129131,3264,33847,2,11,5,6,60,Residential,Expired,Quarterly
1302,3205,15,220,2023-08-31,2025-08-20,2023-08-21,68750,147187,7410,37169,1,24,5,11,60,Commercial,Active,Monthly
1303,3014,37,424,2023-08-04,2024-06-29,2023-07-25,26624,173630,3622,10434,1,11,10,11,60,Commercial,Active,Monthly
1304,3605,7,620,2024-02-01,2026-01-21,2024-01-22,66907,172873,6556,27871,2,24,10,6,30,Residential,Expired,Monthly
1305,669,56,936,2022-06-10,2024-05-30,2022-05-31,27422,100207,4690,38109,1,24,10,6,30,Commercial,Active,Monthly
1306,679,51,527,2023-02-11,2026-01-26,2023-02-01,22203,46264,4541,20025,1,36,5,11,60,Commercial,Expired,Quarterly
1307,144,29,696,2024-08-30,2026-08-20,2024-08-20,34753,132281,4113,35833,2,24,5,11,60,Residential,Active,Quarterly
1308,1662,96,307,2022-06-15,2024-06-04,2022-06-05,42447,89164,6148,17926,1,24,5,6,60,Commercial,Expired,Monthly
1309,581,53,865,2021-02-17,2024-02-02,2021-02-07,51711,180115,2124,27865,1,36,10,6,60,Commercial,Active,Quarterly
1310,3295,24,293,2022-08-05,2025-07-20,2022-07-26,16321,180649,3494,11475,1,36,10,11,30,Residential,Expired,Monthly
1311,2863,86,295,2022-10-11,2024-09-30,2022-10-01,42858,182337,5618,44663,1,24,5,6,60,Residential,Active,Monthly
